,holeid,mid_x,mid_y,mid_z,from,to,Length,MAGSUS_MOD,MINDOM_MOD,UG_MOD,DTT_Mass_Recovery,Fe_pct_DTT,Magnetite_pct,MS_Actual,Lith,Litho_2,Ag_ppm,Al_pct,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Co_ppm,Cr_ppm,Cu_pct,Fe_pct,Ga_ppm,K_pct,La_ppm,Mg_pct,Mn_ppm,Mo_ppm,Na_pct,Ni_ppm,P_ppm,Pb_ppm,S_pct,Sb_ppm,Sc_ppm,Si_pct,SiO2_pct,Sr_ppm,Th_ppm,Ti_pct,Tl_ppm,U_ppm,V_ppm,W_ppm,Zn_ppm,Cu_Sulf_Mode,FeOx_1_Mode_1,FeOx_1_Mode_2,FeOx_1_Type,FeOx_2_Mode_1,FeOx_2_Mode_2,FeOx_2_Type,Py_Min_Mode_1,Py_Min_Mode_2,Ac,Alb,Cb,Ch,Cp,Cu_Sulfide_pct,Ep,FeOx_1_pct,FeOx_2_pct,He_s,He_t,Hem,Kspar,Lm,Mt,Py,Qz,Sr
1240,4a3-10-379DD,399621.6727,7072576.862,912.1999897,312.0,312.89,0.89,in,Sulfides,VLCL_BOTTOM,17.8,23.2,9.98,12453.0,MAGT,MANTO,,3.69,100.0,0.032,,,,5.0,,150.0,100,0.222,26.7,,0.6,,1.54,1500,,,60.0,700,100.0,1.3,,,16.75,35.845,,,0.27,,,,,100,504.0,904.0,,a,504.0,221.0,e,504.0,,1.0,0.0,3.0,1.0,1.5,1.5,1.0,60.0,5.0,5.0,0.0,0.0,0.0,0.0,60.0,1.5,0.0,1.0
1241,4a3-10-379DD,399621.476,7072576.787,911.5009751,312.89,313.46,0.57,in,Sulfides,VLCL_BOTTOM,17.8,23.2,9.98,12453.0,ANTF2,ANDT,,3.69,100.0,0.032,,,,5.0,,150.0,100,0.222,26.7,,0.6,,1.54,1500,,,60.0,700,100.0,1.3,,,16.75,35.845,,,0.27,,,,,100,,504.0,,a,504.0,,e,504.0,304.0,1.0,0.0,3.0,1.0,0.0,0.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0
1242,4a3-10-379DD,399621.3265,7072576.73,910.9695324,313.46,314.0,0.54,in,Sulfides,VLCL_BOTTOM,17.8,23.2,9.98,12453.0,MAGT,MANTO,,3.69,100.0,0.032,,,,5.0,,150.0,100,0.222,26.7,,0.6,,1.54,1500,,,60.0,700,100.0,1.3,,,16.75,35.845,,,0.27,,,,,100,504.0,904.0,,a,504.0,,e,504.0,,1.0,0.0,3.0,1.0,1.5,1.5,1.0,65.0,3.0,3.0,0.0,0.0,0.0,0.0,65.0,2.5,1.0,0.0
1243,4a3-10-380,400088.0771,7072669.456,1090.064297,88.0,90.0,2.0,out,Sulfides,ANDE_UPPER,8.7,10.92,2.42,3532.0,ANPP2,ANDE,,5.85,100.0,0.04,,,,5.19,,70.0,100,0.36,11.35,,0.8,,0.81,1700,,,50.0,1800,100.0,0.71,,,20.8,44.512,,,1.26,,,,,100,302.0,502.0,,a,221.0,504.0,e,504.0,302.0,0.0,2.0,1.0,2.0,0.2,0.2,0.0,15.0,5.0,5.0,0.0,0.0,1.0,0.0,15.0,0.5,0.0,0.0
1244,4a3-10-380,400082.7407,7072666.376,1068.94489,110.0,112.0,2.0,out,Sulfides,ANDE_UPPER,7.5,11.07,1.79,1784.0,ANPP2,ANDE,,6.48,100.0,0.193,,,,2.29,,30.0,100,1.415,11.75,,1.0,,1.67,1800,,,50.0,1900,100.0,1.68,,,22.7,48.578,,,1.35,,,,,100,221.0,302.0,,a,221.0,,e,302.0,221.0,0.0,1.0,1.0,2.0,0.2,0.2,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.3,0.0,0.0
1245,4a3-10-380,400056.1741,7072650.405,965.4906268,218.0,220.0,2.0,out,Mixture,VLCL_BOTTOM,2.4,20.32,1.25,1502.0,ANTF2,ANDT,,4.87,100.0,0.026,,,,3.03,,220.0,200,0.279,22.7,,2.0,,3.93,2700,,,50.0,500,100.0,1.01,,,15.1,32.314,,,0.31,,,,,100,504.0,504.0,221.0,e,,,,504.0,302.0,0.0,1.0,1.0,2.0,0.3,0.3,1.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1246,4a3-10-381,400058.7081,7072769.272,1071.793711,80.0,82.0,2.0,out,Sulfides,VLCL_TOP,4.1,11.98,1.41,2320.0,ANTF2,ANDT,,7.26,100.0,0.047,,,,3.67,,20.0,100,0.528,12.25,,1.1,,4.11,4400,,,50.0,1200,100.0,0.6,,,19.85,42.479,,,0.98,,,,,200,504.0,221.0,,e,302.0,504.0,a,,,2.0,0.0,0.0,1.0,0.7,0.7,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1247,4a3-10-382,399986.9403,7072847.185,949.0520475,184.0,186.0,2.0,out,Sulfides,VLCL_BOTTOM,68.9,54.63,44.56,70925.0,MAGT,MANTO,,1.32,100.0,0.035,,,,1.24,,140.0,100,0.412,57.7,,0.1,,1.06,1400,,,50.0,200,100.0,1.11,,,3.62,7.7468,,,0.1,,,,,100,,904.0,,a,,,,504.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.5,0.0,0.0
1248,4a3-10-382,399977.0732,7072842.132,910.6189265,224.0,226.0,2.0,out,Sulfides,VLCL_BOTTOM,8.7,28.99,4.67,5694.0,FEOX,MANTO,,2.24,100.0,0.047,,,,2.77,,100.0,100,0.23,31.1,,0.8,,1.14,2800,,,50.0,500,100.0,1.05,,,14.8,31.672,,,0.16,,,,,100,,904.0,,d,,,,304.0,504.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,70.0,0.0,55.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0
1249,4a3-10-382,399971.153,7072839.1,887.559054,248.0,250.0,2.0,out,Sulfides,VLCL_BOTTOM,5.61,36.68,,3549.0,SPEC,MANTO,,2.7,100.0,0.03,,,,2.96,,460.0,100,0.242,35.5,,0.8,,1.35,1300,,,50.0,600,100.0,3.46,,,10.35,22.149,,,0.19,,,,,100,,904.0,,e,,,,504.0,304.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
1250,4a3-10-383,399950.8389,7072723.944,1060.475454,108.0,110.0,2.0,out,Sulfides,VLCL_TOP,10.7,39.7,6.54,4837.0,SPEC,MANTO,,2.4,100.0,0.066,,,,2.0,,620.0,100,0.554,32.2,,1.1,,1.46,1000,,,50.0,500,100.0,3.92,,,12.85,27.499,,,0.12,,,,,100,504.0,904.0,,e,221.0,,a,304.0,504.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,50.0,1.0,50.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0
1251,4a3-10-383,399929.6355,7072715.993,979.5860991,192.0,194.0,2.0,out,Sulfides,VLCL_BOTTOM,16.8,15.98,5.83,10350.0,BABX,BASA,,5.54,100.0,0.023,,,,6.01,,90.0,100,0.125,17.25,,1.6,,1.77,2100,,,50.0,700,100.0,0.62,,,17.25,36.915,,,0.63,,,,,100,304.0,804.0,504.0,a,,,,304.0,,0.0,0.0,0.0,0.0,0.3,0.3,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.5,0.0,0.0
1252,4a3-10-383,399923.6102,7072713.781,956.4602897,216.0,218.0,2.0,out,Sulfides,VLCL_BOTTOM,15.1,31.77,9.55,10715.0,ANTF2,ANDT,,2.35,100.0,0.033,,,,6.44,,630.0,100,0.166,33.9,,0.5,,1.55,2300,,,50.0,400,100.0,3.29,,,10.2,21.828,,,0.15,,,,,100,,221.0,306.0,d,,,,304.0,,0.0,0.0,0.0,2.0,0.0,0.0,1.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0
1253,4a3-10-383,399918.087,7072711.754,935.261631,238.0,240.0,2.0,out,Sulfides,VLCL_BOTTOM,6.0,29.42,3.89,6452.0,ANTF2,ANDT,,3.38,100.0,0.062,,,,1.96,,300.0,100,0.332,31.8,,0.8,,1.94,1800,,,50.0,600,100.0,2.8,,,15.15,32.421,,,0.22,,,,,100,,504.0,221.0,d,100.0,,f,304.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,4.0,8.0,4.0,0.0,0.0,0.0,2.0,0.5,0.0,1.0
1254,4a3-10-384DD,400162.8108,7073041.569,1063.954105,65.0,65.56,0.56,out,Mixture,VLCL_TOP,14.1,39.02,9.26,12133.0,ANTF2,ANDT,,2.64,100.0,0.073,,,,0.74,,380.0,100,0.558,39.9,,0.7,,1.06,1600,,,50.0,500,100.0,3.38,,,12.25,26.215,,,0.17,,,,,100,506.0,504.0,,b,,,,506.0,,3.0,0.0,1.0,3.0,8.0,8.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0
1255,4a3-10-384DD,400163.1095,7073041.705,1063.576807,65.56,66.0,0.44,out,Mixture,VLCL_TOP,14.1,39.02,9.26,12133.0,FEOX,MANTO,,2.64,100.0,0.073,,,,0.74,,380.0,100,0.558,39.9,,0.7,,1.06,1600,,,50.0,500,100.0,3.38,,,12.25,26.215,,,0.17,,,,,100,504.0,906.0,,d,,,,506.0,,2.0,0.0,0.0,3.0,1.0,1.0,1.0,70.0,0.0,45.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,0.0
1256,4a3-10-384DD,400163.5397,7073041.9,1063.03346,66.0,67.0,1.0,out,Mixture,VLCL_TOP,14.1,39.02,9.26,12133.0,FEOX,MANTO,,2.64,100.0,0.073,,,,0.74,,380.0,100,0.558,39.9,,0.7,,1.06,1600,,,50.0,500,100.0,3.38,,,12.25,26.215,,,0.17,,,,,100,504.0,906.0,,d,,,,506.0,,2.0,0.0,0.0,3.0,1.0,1.0,1.0,70.0,0.0,45.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,0.0
1257,4a3-10-384DD,400164.1369,7073042.172,1062.278736,67.0,68.0,1.0,out,Mixture,VLCL_TOP,12.5,30.94,8.17,10725.0,FEOX,MANTO,,3.88,100.0,0.05,,,,2.35,,300.0,100,0.255,33.8,,1.3,,1.91,3000,,,50.0,600,100.0,3.22,,,13.2,28.248,,,0.34,,,,,100,504.0,906.0,,d,,,,506.0,,2.0,0.0,0.0,3.0,1.0,1.0,1.0,70.0,0.0,45.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,0.0
1258,4a3-10-384DD,400164.5311,7073042.351,1061.780571,68.0,68.32,0.32,out,Mixture,VLCL_TOP,12.5,30.94,8.17,10725.0,FEOX,MANTO,,3.88,100.0,0.05,,,,2.35,,300.0,100,0.255,33.8,,1.3,,1.91,3000,,,50.0,600,100.0,3.22,,,13.2,28.248,,,0.34,,,,,100,504.0,906.0,,d,,,,506.0,,2.0,0.0,0.0,3.0,1.0,1.0,1.0,70.0,0.0,45.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,0.0
1259,4a3-10-384DD,400164.7729,7073042.461,1061.474861,68.32,68.81,0.49,out,Mixture,VLCL_TOP,12.5,30.94,8.17,10725.0,ANCT,ANDT,,3.88,100.0,0.05,,,,2.35,,300.0,100,0.255,33.8,,1.3,,1.91,3000,,,50.0,600,100.0,3.22,,,13.2,28.248,,,0.34,,,,,100,,504.0,,a,,,,504.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.1,0.0,0.0
1260,4a3-10-384DD,400165.0506,7073042.587,1061.123842,68.81,69.25,0.44,out,Mixture,VLCL_TOP,12.5,30.94,8.17,10725.0,MAGT,MANTO,,3.88,100.0,0.05,,,,2.35,,300.0,100,0.255,33.8,,1.3,,1.91,3000,,,50.0,600,100.0,3.22,,,13.2,28.248,,,0.34,,,,,100,504.0,504.0,,a,,,,504.0,,3.0,0.0,0.0,3.0,1.0,1.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,3.0,0.0,0.0
1261,4a3-10-384DD,400165.3371,7073042.717,1060.76148,69.25,69.77,0.52,out,Mixture,VLCL_TOP,12.5,30.94,8.17,10725.0,ANCT,ANDT,,3.88,100.0,0.05,,,,2.35,,300.0,100,0.255,33.8,,1.3,,1.91,3000,,,50.0,600,100.0,3.22,,,13.2,28.248,,,0.34,,,,,100,,,,,,,,504.0,,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
1262,4a3-10-384DD,400165.561,7073042.819,1060.478372,69.77,70.0,0.23,out,Mixture,VLCL_TOP,12.5,30.94,8.17,10725.0,ANTF2,ANDT,,3.88,100.0,0.05,,,,2.35,,300.0,100,0.255,33.8,,1.3,,1.91,3000,,,50.0,600,100.0,3.22,,,13.2,28.248,,,0.34,,,,,100,,504.0,221.0,d,,,,504.0,,2.0,0.0,0.0,3.0,0.0,0.0,0.0,35.0,0.0,20.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0
1263,4a3-10-384DD,400183.6337,7073051.005,1037.623906,100.0,100.3,0.3,out,Sulfides,VLCL_BOTTOM,7.2,15.16,3.73,5983.0,FAUL,FAULT,,5.21,100.0,0.021,,,,5.93,,100.0,100,0.128,19.55,,0.9,,4.41,4400,,,50.0,900,100.0,1.36,,,17.7,37.878,,,0.44,,,,,200,222.0,,,,,,,306.0,,0.0,0.0,0.0,2.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1264,4a3-10-384DD,400184.2319,7073051.277,1036.869885,100.3,102.0,1.7,out,Sulfides,VLCL_BOTTOM,7.2,15.16,3.73,5983.0,ANTF1,ANDT,,5.21,100.0,0.021,,,,5.93,,100.0,100,0.128,19.55,,0.9,,4.41,4400,,,50.0,900,100.0,1.36,,,17.7,37.878,,,0.44,,,,,200,221.0,304.0,,a,506.0,,e,304.0,,0.0,0.0,0.0,2.0,0.5,0.5,1.0,15.0,2.0,2.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0
1265,4a3-10-384DD,400184.8452,7073051.554,1036.097005,102.0,102.35,0.35,out,Sulfides,VLCL_BOTTOM,7.2,15.16,3.73,5983.0,ANTF1,ANDT,,5.21,100.0,0.021,,,,5.93,,100.0,100,0.128,19.55,,0.9,,4.41,4400,,,50.0,900,100.0,1.36,,,17.7,37.878,,,0.44,,,,,200,221.0,304.0,,a,506.0,,e,304.0,,0.0,0.0,0.0,2.0,0.5,0.5,1.0,15.0,2.0,2.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0
1266,4a3-10-384DD,400184.9649,7073051.609,1035.946198,102.35,102.4,0.05,out,Sulfides,VLCL_BOTTOM,7.2,15.16,3.73,5983.0,FEOX,MANTO,,5.21,100.0,0.021,,,,5.93,,100.0,100,0.128,19.55,,0.9,,4.41,4400,,,50.0,900,100.0,1.36,,,17.7,37.878,,,0.44,,,,,200,221.0,908.0,904.0,d,,,,308.0,,1.0,0.0,0.0,1.0,0.1,0.1,0.0,50.0,0.0,30.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0
1267,4a3-10-384DD,400200.4104,7073058.554,1016.482323,128.0,128.35,0.35,out,Sulfides,VLCL_BOTTOM,10.7,10.46,2.79,15690.0,ANTF2,ANDT,,3.67,100.0,0.123,,,,1.72,,380.0,100,0.965,34.4,,0.9,,1.72,2000,,,50.0,800,100.0,4.38,,,13.6,29.104,,,0.23,,,,,200,,304.0,,a,306.0,221.0,e,221.0,,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0
1268,4a3-10-384DD,400201.0098,7073058.821,1015.727744,128.35,130.0,1.65,out,Sulfides,VLCL_BOTTOM,10.7,10.46,2.79,15690.0,FEOX,MANTO,,3.67,100.0,0.123,,,,1.72,,380.0,100,0.965,34.4,,0.9,,1.72,2000,,,50.0,800,100.0,4.38,,,13.6,29.104,,,0.23,,,,,200,508.0,904.0,,a,906.0,,e,221.0,306.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,15.0,15.0,0.0,0.0,1.0,0.0,50.0,5.0,0.0,0.0
1269,4a3-10-384DD,400204.4445,7073060.345,1011.40851,134.0,135.8,1.8,out,Mixture,VLCL_BOTTOM,10.6,22.59,6.2,6695.0,ANTF2,ANDT,,4.64,100.0,0.041,,,,3.79,,160.0,100,0.22,25.6,,1.4,,2.22,3200,,,60.0,600,100.0,1.94,,,15.8,33.812,,,0.32,,,,,300,506.0,804.0,,a,806.0,221.0,e,304.0,221.0,2.0,0.0,0.0,1.0,0.1,0.1,2.0,15.0,15.0,15.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,0.0
1270,4a3-10-384DD,400205.045,7073060.61,1010.654212,135.8,136.0,0.2,out,Mixture,VLCL_BOTTOM,10.6,22.59,6.2,6695.0,ANCT,ANDT,,4.64,100.0,0.041,,,,3.79,,160.0,100,0.22,25.6,,1.4,,2.22,3200,,,60.0,600,100.0,1.94,,,15.8,33.812,,,0.32,,,,,300,504.0,304.0,,a,,,,304.0,,1.0,0.0,0.0,1.0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
1271,4a3-10-384DD,400205.2252,7073060.69,1010.427931,136.0,136.4,0.4,out,Mixture,VLCL_BOTTOM,28.9,34.15,18.53,10820.0,ANCT,ANDT,,4.66,100.0,0.178,,,,1.9,,400.0,100,1.525,30.1,,1.0,,2.61,3400,,,70.0,600,100.0,4.06,,,15.7,33.598,,,0.3,,,,,200,504.0,304.0,,a,,,,304.0,,1.0,0.0,0.0,1.0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0
1272,4a3-10-384DD,400205.5406,7073060.829,1010.031951,136.4,137.05,0.65,out,Mixture,VLCL_BOTTOM,28.9,34.15,18.53,10820.0,ANTF2,ANDT,,4.66,100.0,0.178,,,,1.9,,400.0,100,1.525,30.1,,1.0,,2.61,3400,,,70.0,600,100.0,4.06,,,15.7,33.598,,,0.3,,,,,200,508.0,804.0,,a,806.0,,e,221.0,304.0,1.0,0.0,0.0,2.0,5.0,5.0,1.0,25.0,15.0,15.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,0.0
1273,4a3-10-384DD,400205.7509,7073060.921,1009.767971,137.05,137.1,0.05,out,Mixture,VLCL_BOTTOM,28.9,34.15,18.53,10820.0,FAUL,FAULT,,4.66,100.0,0.178,,,,1.9,,400.0,100,1.525,30.1,,1.0,,2.61,3400,,,70.0,600,100.0,4.06,,,15.7,33.598,,,0.3,,,,,200,,302.0,,a,,,,304.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
1274,4a3-10-384DD,400206.0363,7073061.047,1009.409721,137.1,138.0,0.9,out,Mixture,VLCL_BOTTOM,28.9,34.15,18.53,10820.0,FEOX,MANTO,,4.66,100.0,0.178,,,,1.9,,400.0,100,1.525,30.1,,1.0,,2.61,3400,,,70.0,600,100.0,4.06,,,15.7,33.598,,,0.3,,,,,200,504.0,906.0,804.0,a,906.0,806.0,e,306.0,221.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,30.0,20.0,20.0,0.0,0.0,1.0,0.0,30.0,2.0,0.0,1.0
1275,4a3-10-384DD,400206.6073,7073061.298,1008.693253,138.0,139.0,1.0,out,Sulfides,VLCL_BOTTOM,30.86,39.01,,23695.0,FEOX,MANTO,,3.46,100.0,0.177,,,,1.82,,300.0,100,1.545,38.6,,0.4,,2.35,2700,,,60.0,600,100.0,4.5,,,11.55,24.717,,,0.2,,,,,200,504.0,906.0,804.0,a,906.0,806.0,e,306.0,221.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,30.0,20.0,20.0,0.0,0.0,1.0,0.0,30.0,2.0,0.0,1.0
1276,4a3-10-384DD,400207.1483,7073061.536,1008.014532,139.0,139.8,0.8,out,Sulfides,VLCL_BOTTOM,16.1,40.64,10.22,16085.0,FEOX,MANTO,,3.97,100.0,0.061,,,,1.84,,400.0,100,0.528,35.3,,1.1,,1.94,2400,,,50.0,700,100.0,3.48,,,12.95,27.713,,,0.25,,,,,200,504.0,906.0,804.0,a,906.0,806.0,e,306.0,221.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,30.0,20.0,20.0,0.0,0.0,1.0,0.0,30.0,2.0,0.0,1.0
1277,4a3-10-384DD,400207.449,7073061.668,1007.637482,139.8,140.0,0.2,out,Sulfides,VLCL_BOTTOM,16.1,40.64,10.22,16085.0,ANCT,ANDT,,3.97,100.0,0.061,,,,1.84,,400.0,100,0.528,35.3,,1.1,,1.94,2400,,,50.0,700,100.0,3.48,,,12.95,27.713,,,0.25,,,,,200,,304.0,,a,306.0,,e,302.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,1.0
1278,4a3-10-384DD,400207.6144,7073061.741,1007.430108,140.0,140.35,0.35,out,Sulfides,VLCL_BOTTOM,16.1,40.64,10.22,16085.0,ANCT,ANDT,,3.97,100.0,0.061,,,,1.84,,400.0,100,0.528,35.3,,1.1,,1.94,2400,,,50.0,700,100.0,3.48,,,12.95,27.713,,,0.25,,,,,200,,304.0,,a,306.0,,e,302.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,1.0
1279,4a3-10-384DD,400207.915,7073061.873,1007.05306,140.35,141.0,0.65,out,Sulfides,VLCL_BOTTOM,16.1,40.64,10.22,16085.0,FEOX,MANTO,,3.97,100.0,0.061,,,,1.84,,400.0,100,0.528,35.3,,1.1,,1.94,2400,,,50.0,700,100.0,3.48,,,12.95,27.713,,,0.25,,,,,200,506.0,906.0,306.0,e,806.0,,a,221.0,304.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,5.0,0.0,1.0
1280,4a3-10-384DD,400214.8084,7073064.914,998.3981357,152.0,152.3,0.3,out,Sulfides,VLCL_BOTTOM,8.9,21.68,5.59,8434.0,FEOX,MANTO,,4.82,100.0,0.105,,,,3.45,,400.0,100,0.781,28.8,,1.3,,2.21,2900,,,60.0,600,100.0,4.22,,,15.3,32.742,,,0.35,,,,,200,506.0,904.0,,a,806.0,,e,306.0,,2.0,0.0,0.0,0.0,2.0,2.0,1.0,35.0,20.0,20.0,0.0,0.0,1.0,0.0,35.0,10.0,0.0,1.0
1281,4a3-10-384DD,400215.0036,7073065.0,998.1529564,152.3,152.65,0.35,out,Sulfides,VLCL_BOTTOM,8.9,21.68,5.59,8434.0,ANCT,ANDT,,4.82,100.0,0.105,,,,3.45,,400.0,100,0.781,28.8,,1.3,,2.21,2900,,,60.0,600,100.0,4.22,,,15.3,32.742,,,0.35,,,,,200,,221.0,,e,,,,304.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1282,4a3-10-384DD,400215.2738,7073065.12,997.813472,152.65,153.2,0.55,out,Sulfides,VLCL_BOTTOM,8.9,21.68,5.59,8434.0,FEOX,MANTO,,4.82,100.0,0.105,,,,3.45,,400.0,100,0.781,28.8,,1.3,,2.21,2900,,,60.0,600,100.0,4.22,,,15.3,32.742,,,0.35,,,,,200,506.0,904.0,,a,806.0,222.0,e,306.0,,1.0,0.0,1.0,0.0,2.0,2.0,2.0,40.0,20.0,20.0,0.0,0.0,1.0,0.0,40.0,10.0,0.0,0.0
1283,4a3-10-384DD,400215.6792,7073065.299,997.3042338,153.2,154.0,0.8,out,Sulfides,VLCL_BOTTOM,8.9,21.68,5.59,8434.0,ANLT,ANDT,,4.82,100.0,0.105,,,,3.45,,400.0,100,0.781,28.8,,1.3,,2.21,2900,,,60.0,600,100.0,4.22,,,15.3,32.742,,,0.35,,,,,200,221.0,221.0,804.0,e,306.0,,a,306.0,,1.0,0.0,0.0,1.0,0.1,0.1,0.0,5.0,3.0,5.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0
1284,4a3-10-384DD,400217.4963,7073066.099,995.0219217,156.0,157.25,1.25,out,Sulfides,ANDE_LOWER,7.4,18.65,4.59,5384.0,ANCT,ANDT,,6.66,100.0,0.02,,,,3.78,,60.0,100,0.204,12.45,,2.4,,3.95,4000,,,50.0,900,100.0,0.61,,,21.1,45.154,,,0.87,,,,,200,,304.0,804.0,a,221.0,808.0,e,304.0,221.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0
1285,4a3-10-384DD,400218.0971,7073066.363,994.2673771,157.25,158.0,0.75,out,Sulfides,ANDE_LOWER,7.4,18.65,4.59,5384.0,BABX,BASA,,6.66,100.0,0.02,,,,3.78,,60.0,100,0.204,12.45,,2.4,,3.95,4000,,,50.0,900,100.0,0.61,,,21.1,45.154,,,0.87,,,,,200,506.0,304.0,,a,,,,506.0,221.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,1.0,0.0,0.0
1286,4a3-10-385,399816.5328,7072770.408,1026.217291,150.0,151.0,1.0,out,Sulfides,VLCL_TOP,25.4,18.5,10.85,12940.0,ANPP2,ANDE,,5.8,100.0,0.066,,,,3.18,,50.0,100,0.483,20.1,,0.5,,1.27,1200,,,50.0,1600,100.0,0.84,,,21.6,46.224,,,1.13,,,,,100,302.0,302.0,,a,221.0,,e,302.0,,0.0,1.0,1.0,2.0,0.3,0.3,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.3,0.0,0.0
1287,4a3-10-385,399816.2623,7072770.306,1025.259991,151.0,152.0,1.0,out,Sulfides,VLCL_TOP,25.4,18.5,10.85,12940.0,MAGT,MANTO,,5.8,100.0,0.066,,,,3.18,,50.0,100,0.483,20.1,,0.5,,1.27,1200,,,50.0,1600,100.0,0.84,,,21.6,46.224,,,1.13,,,,,100,302.0,904.0,,a,221.0,,e,502.0,302.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,55.0,3.0,3.0,0.0,0.0,1.0,0.0,55.0,1.0,0.0,0.0
1288,4a3-10-385,399815.8574,7072770.154,1023.823771,152.0,154.0,2.0,in,Sulfides,VLCL_TOP,42.5,33.97,26.23,31140.0,MAGT,MANTO,,3.1,100.0,0.136,,,,2.27,,170.0,100,0.973,36.4,,0.4,,1.04,1200,,,50.0,500,100.0,2.36,,,15.65,33.491,,,0.22,,,,,100,302.0,904.0,,a,221.0,,e,502.0,302.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,55.0,3.0,3.0,0.0,0.0,1.0,0.0,55.0,1.0,0.0,0.0
1289,4a3-10-385,399814.7831,7072769.747,1019.992268,156.0,158.0,2.0,in,Sulfides,VLCL_TOP,29.9,27.76,19.59,23655.0,MAGT,MANTO,,4.14,100.0,0.045,,,,3.57,,100.0,100,0.398,27.3,,0.6,,1.5,1600,,,50.0,400,100.0,1.65,,,19.2,41.088,,,0.18,,,,,100,302.0,904.0,,a,221.0,,e,504.0,302.0,0.0,1.0,1.0,2.0,1.5,1.5,0.0,60.0,3.0,3.0,0.0,0.0,1.0,0.0,60.0,1.0,0.0,0.0
