,mid_x,mid_y,mid_z,DTT_Mass_Recovery,MS_Actual,Al_pct,As_ppm,Au_ppm,Be_ppm,Ca_pct,Cr_ppm,Cu_pct,Fe_pct,K_pct,Mg_pct,Mn_ppm,Na_pct,P_ppm,Pb_ppm,S_pct,Si_pct,SiO2_pct,Sr_ppm,Ti_pct,V_ppm,W_ppm,Ac,Cb,Ch,Cp,Cu_Sulfide_pct,Ep,FeOx_1_pct,He_s,Kspar,Lm,Mt,Py,CuOx,Mixture,Sulfides,ANDE_LOWER,ANDE_UPPER,ANLT,ANLT_ANDE,BX,VLCL_BOTTOM,VLCL_TOP,Fe1_M1_100,Fe1_M1_200,Fe1_M1_220,Fe1_M1_221,Fe1_M1_222,Fe1_M1_302,Fe1_M1_304,Fe1_M1_306,Fe1_M1_400,Fe1_M1_502,Fe1_M1_504,Fe1_M1_506,Fe1_M1_508,Fe1_M1_602,Fe1_M1_604,Fe1_M1_606,Fe1_M1_802,Fe1_M1_804,Fe1_M1_806,Fe1_M1_808,Fe1_M1_902,Fe1_M1_904,Fe1_M1_906,Fe1_M1_908,in,out,DTT_Fe_Conc_Grade
1197,-0.124734104,-0.369899825,-0.474602683,-0.5500516,-0.52164939,1.570103139,0.241466498,-0.953128221,0,3.354497354,0.123904881,0.153580342,-1.500745908,1.597402597,-0.361809045,1.307526882,0,0.523809524,0.332777314,-0.53515625,0.392567026,0.392567026,0,1.966666667,0,0.159691213,0.333333333,0.333333333,0.666666667,0.625,0.625,0,-0.272727273,-0.1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.61
1198,-0.130716975,-0.370938528,-0.566035279,-0.479876161,-0.393541877,0.115878875,0.241466498,-0.286461554,0,4.148148148,0.123904881,0.585525053,-1.086076563,0.168831169,-0.388609715,1.393548387,0,-0.19047619,0.332777314,-0.484375,-0.028997295,-0.028997295,0,0.7,0,0.159691213,0.333333333,0.666666667,0.666666667,1.625,1.625,0,-0.272727273,-0.1,0,0,0,-0.17699115,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.54
1199,-0.132340097,-0.371221458,-0.590857888,-0.492260062,-0.43573984,1.349061051,0.241466498,-0.643604411,0,4.597883598,0.123904881,0.314839701,-1.641818985,0.038961039,0.060301508,1.393548387,0,0.285714286,0.332777314,-0.43359375,0.226496233,0.226496233,0,1.9,0,0.159691213,0.666666667,1,0.666666667,1,1,0,-0.4,-0.15,0,0,-0.184210526,-0.247787611,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61.38
1200,-0.132760828,-0.371295098,-0.597292125,-0.492260062,-0.43573984,1.349061051,0.241466498,-0.643604411,0,4.597883598,0.123904881,0.314839701,-1.641818985,0.038961039,0.060301508,1.393548387,0,0.285714286,0.332777314,-0.43359375,0.226496233,0.226496233,0,1.9,0,0.159691213,0.28960878,0.275624004,0.475305364,0.777396442,0.775292087,0.113648433,0.062814657,0.932867764,0.135953266,0.307594264,0.22155449,0.52528116,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,61.38
1201,-0.132909045,-0.371320936,-0.599561041,-0.492260062,-0.43573984,1.349061051,0.241466498,-0.643604411,0,4.597883598,0.123904881,0.314839701,-1.641818985,0.038961039,0.060301508,1.393548387,0,0.285714286,0.332777314,-0.43359375,0.226496233,0.226496233,0,1.9,0,0.159691213,0,1,0.666666667,0.625,0.625,0,-0.363636364,-0.1,0,0,-0.131578947,-0.17699115,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61.38
1202,-0.136031227,-0.371864834,-0.647309853,-0.46749226,-0.389184478,1.616638315,0.241466498,-0.357890126,0,2.232804233,0.123904881,0.213092724,-1.402422249,-0.090909091,0.415410385,0.791397849,0,0.285714286,0.332777314,-0.37109375,0.903554082,0.903554082,0,2.1,0,0.159691213,0,1,0.666666667,0.625,0.625,0,-0.363636364,-0.1,0,0,-0.131578947,-0.17699115,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59.84
1203,-0.140238537,-0.372597353,-0.711652224,-0.624355005,-0.464452802,2.273947683,0.241466498,-1.405509173,0,0.777777778,0.249061327,0.107506239,-1.693118285,0.428571429,0.891122278,0.103225806,0,1,0.332777314,-0.62890625,1.465639843,1.465639843,0,2.566666667,0,0.159691213,0.333333333,0.333333333,0.666666667,1,1,0,-0.4,-0.1,0.333333333,0,-0.184210526,-0.17699115,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58.84
1204,-0.143117286,-0.373098617,-0.755675952,-0.174406605,-0.046326025,0.877892389,0.241466498,0,0,1.201058201,0.123904881,-0.239969284,-0.872329478,1.077922078,0.69681742,0.275268817,0,0.047619048,0.332777314,-0.40625,0.507539114,0.507539114,0,1.566666667,0,0.159691213,0.333333333,1,0.666666667,0.625,0.625,0,-0.272727273,0.8,0.333333333,0,0,-0.17699115,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64.54
1205,-0.144684825,-0.373371212,-0.779651952,-0.446852425,0.119713788,-0.390191169,0.241466498,-0.57217584,0,1.380952381,0.123904881,0.261086581,0.12800688,0.558441558,-0.100502513,-0.068817204,0,-0.428571429,0.332777314,0.1796875,-0.437786939,-0.437786939,0,0.433333333,0,0.159691213,0.333333333,0.666666667,0.666666667,0.375,0.375,0,0.454545455,3.3,0.333333333,0,0.131578947,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,52.52
1206,-0.145043643,-0.373434516,-0.785137985,-0.446852425,0.119713788,-0.390191169,0.241466498,-0.57217584,0,1.380952381,0.123904881,0.261086581,0.12800688,0.558441558,-0.100502513,-0.068817204,0,-0.428571429,0.332777314,0.1796875,-0.437786939,-0.437786939,0,0.433333333,0,0.159691213,0.333333333,0.666666667,0.666666667,-0.25,-0.25,0,-0.363636364,0.3,0.333333333,0,-0.131578947,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52.52
1207,-0.145247442,-0.373469398,-0.78825351,-0.446852425,0.119713788,-0.390191169,0.241466498,-0.57217584,0,1.380952381,0.123904881,0.261086581,0.12800688,0.558441558,-0.100502513,-0.068817204,0,-0.428571429,0.332777314,0.1796875,-0.437786939,-0.437786939,0,0.433333333,0,0.159691213,0.333333333,1,0.666666667,0.625,0.625,0,-0.418181818,1.3,0,0,-0.210526316,-0.247787611,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52.52
1208,-0.14724697,-0.373818217,-0.818833069,-0.252837977,-0.244335382,0.232216816,0.241466498,-1.095985364,0,2.132275132,0.123904881,-0.119024765,-1.021952438,0.428571429,0.489112228,0.103225806,0,0.523809524,0.332777314,-0.2421875,1.044075522,1.044075522,0,0.8,0,0.159691213,0.333333333,0.666666667,0.666666667,0.625,0.625,0,-0.363636364,0.6,0,0,-0.131578947,-0.17699115,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.23
1209,-0.147543639,-0.373869893,-0.8233709,-0.252837977,-0.244335382,0.232216816,0.241466498,-1.095985364,0,2.132275132,0.123904881,-0.119024765,-1.021952438,0.428571429,0.489112228,0.103225806,0,0.523809524,0.332777314,-0.2421875,1.044075522,1.044075522,0,0.8,0,0.159691213,0.333333333,1,0.666666667,0.375,0.375,0,-0.272727273,0.1,0,0,0,-0.318584071,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.23
1210,-0.147842654,-0.37392157,-0.827942594,-0.252837977,-0.244335382,0.232216816,0.241466498,-1.095985364,0,2.132275132,0.123904881,-0.119024765,-1.021952438,0.428571429,0.489112228,0.103225806,0,0.523809524,0.332777314,-0.2421875,1.044075522,1.044075522,0,0.8,0,0.159691213,0.333333333,1,0.666666667,0.375,0.375,0,-0.181818182,0.3,0,0,0.131578947,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,46.23
1211,-0.150132285,-0.374320773,-0.86295839,-0.24871001,-0.109026695,-0.779923272,0.241466498,-0.762652031,0,4.835978836,0.123904881,0.103666731,-0.692781927,-0.61038961,-0.582914573,0.791397849,0,-0.428571429,0.332777314,-0.5390625,-0.220617441,-0.220617441,0,-0.4,0,0.159691213,0.333333333,1,0.666666667,0.375,0.75,0,-0.181818182,0.8,0,0,0.131578947,-0.17699115,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60
1212,-0.150667931,-0.374413791,-0.871153576,-0.24871001,-0.109026695,-0.779923272,0.241466498,-0.762652031,0,4.835978836,0.123904881,0.103666731,-0.692781927,-0.61038961,-0.582914573,0.791397849,0,-0.428571429,0.332777314,-0.5390625,-0.220617441,-0.220617441,0,-0.4,0,0.159691213,0,0.333333333,0.666666667,0.125,0.125,0,-0.509090909,0,0,0,-0.394736842,-0.318584071,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60
1213,-0.150960379,-0.374465468,-0.875623678,-0.24871001,-0.109026695,-0.779923272,0.241466498,-0.762652031,0,4.835978836,0.123904881,0.103666731,-0.692781927,-0.61038961,-0.582914573,0.791397849,0,-0.428571429,0.332777314,-0.5390625,-0.220617441,-0.220617441,0,-0.4,0,0.159691213,0.333333333,0.333333333,0.666666667,-0.25,-0.25,0,0.727272727,0.1,0,0,1.447368421,-0.10619469,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,60
1214,-0.091608918,-0.509598962,1.308873964,0.432404541,1.921750298,-1.63500714,0.241466498,1.856395589,0,-0.333333333,0.123904881,1.393741601,1.598586825,-0.87012987,-0.790619765,-0.412903226,0,-1.142857143,0.332777314,1.00390625,-1.574733139,-1.574733139,0,-0.633333333,0,0.159691213,0.333333333,0.333333333,0.666666667,0.125,0.125,0,0.818181818,-0.2,0,0,1.578947368,0.707964602,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,61.42
1215,-0.17930696,-0.531380726,0.326513904,-0.347781218,0.859921108,0.214766125,0.241466498,0.11830035,0,-0.08994709,0.123904881,0.464580534,0.256255131,0.948051948,0.77721943,0.361290323,0,0.047619048,0.332777314,-0.37890625,-0.297265499,-0.297265499,0,0.633333333,0,0.159691213,0.333333333,0.333333333,0.666666667,1,1,0,0.727272727,-0.2,0,0,1.447368421,-0.247787611,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,42.01
1216,-0.235313445,-0.401399407,1.013427696,-0.203302374,-0.380790753,-1.320894699,0.241466498,-0.524556792,0,0.37037037,0.123904881,0.105586485,0.786347902,-0.61038961,-0.335008375,-0.670967742,0,-0.19047619,0.332777314,2.46875,-1.666710809,-1.666710809,0,-0.5,0,0.159691213,0,0,0,3.5,3.5,0,0.818181818,7.3,0.333333333,0,-0.394736842,3.185840708,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,64.3
1217,-0.253459525,-0.405201527,0.805211993,-0.380804954,-0.297679112,0.965145845,0.241466498,-0.786461554,0,0.587301587,0.123904881,0.203493953,-0.872329478,0.558441558,-0.013400335,-0.15483871,0,1.714285714,0.332777314,0.79296875,0.903554082,0.903554082,0,2.133333333,0,0.159691213,0,0,0.333333333,2.25,2.25,0,-0.181818182,1.8,0.666666667,0,-0.394736842,1.769911504,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,66.87
1218,-0.254040434,-0.405322967,0.798549281,-0.380804954,-0.297679112,0.965145845,0.241466498,-0.786461554,0,0.587301587,0.123904881,0.203493953,-0.872329478,0.558441558,-0.013400335,-0.15483871,0,1.714285714,0.332777314,0.79296875,0.903554082,0.903554082,0,2.133333333,0,0.159691213,0.333333333,0,0.666666667,0.125,0.125,0,-0.454545455,0.3,0.333333333,0,-0.394736842,1.415929204,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,66.87
1219,-0.265588729,-0.407749192,0.667030655,0.473684211,0.78662508,-0.256402537,0.241466498,2.165919398,0,0.735449735,0.123904881,2.186600115,0.461452333,0.298701299,-0.02680067,-0.412903226,0,-0.428571429,0.332777314,0.390625,-0.757153849,-0.757153849,0,0.066666667,0,0.159691213,0,0.333333333,0.666666667,-0.125,-0.125,0.333333333,-0.545454545,-0.2,0.333333333,0,-0.394736842,-0.318584071,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,69
1220,-0.45775871,-0.457763274,0.872692429,1.604747162,1.90248601,-1.885133713,0.241466498,5.546871779,0,-1.026455026,0.123904881,3.252063736,1.820883794,-1,-0.72361809,-0.412903226,0,-0.19047619,0.332777314,1.1640625,-2.604372056,-2.604372056,0,-0.7,0,0.159691213,0.333333333,1,0.333333333,8.5,8.5,0,0.818181818,0.8,0.333333333,0,1.315789474,1.415929204,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,66.27
1221,-0.467140028,-0.459854892,0.780666508,-0.587203302,-0.430832034,-0.332022199,0.241466498,2.570681303,0,0.481481481,0.123904881,1.72585909,0.367403615,0.818181818,-0.442211055,0.017204301,0,-0.666666667,0.332777314,0.18359375,-1.030531924,-1.030531924,0,-0.133333333,0,0.159691213,0.333333333,0.666666667,0.333333333,3.5,3.5,0.333333333,-0.272727273,4.3,0.333333333,0,0,0.353982301,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57.32
1222,-0.490605519,-0.464890794,0.54939983,1.274509804,1.917255298,-1.477950919,0.241466498,0.594490827,0,1.740740741,0.123904881,1.004031484,1.692635543,-0.220779221,-0.830820771,-0.584946237,0,-0.904761905,0.332777314,-0.26953125,-2.525169062,-2.525169062,0,-0.466666667,0,0.159691213,1,1,0.333333333,6,6,0,0.636363636,0.3,0.333333333,0,1.315789474,0.707964602,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,65.81
1223,-0.49083793,-0.464938595,0.547095123,1.274509804,1.917255298,-1.477950919,0.241466498,0.594490827,0,1.740740741,0.123904881,1.004031484,1.692635543,-0.220779221,-0.830820771,-0.584946237,0,-0.904761905,0.332777314,-0.26953125,-2.525169062,-2.525169062,0,-0.466666667,0,0.159691213,0,0,0,0,0,0,-0.490909091,0.4,0,0,-0.315789474,-0.318584071,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.81
1224,-0.49114656,-0.465004483,0.544033016,1.274509804,1.917255298,-1.477950919,0.241466498,0.594490827,0,1.740740741,0.123904881,1.004031484,1.692635543,-0.220779221,-0.830820771,-0.584946237,0,-0.904761905,0.332777314,-0.26953125,-2.525169062,-2.525169062,0,-0.466666667,0,0.159691213,0.333333333,0.666666667,0.333333333,-0.125,-0.125,0,-0.454545455,0.3,0.666666667,0,-0.342105263,-0.318584071,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.81
1225,-0.491577844,-0.465094917,0.539752401,1.274509804,1.917255298,-1.477950919,0.241466498,0.594490827,0,1.740740741,0.123904881,1.004031484,1.692635543,-0.220779221,-0.830820771,-0.584946237,0,-0.904761905,0.332777314,-0.26953125,-2.525169062,-2.525169062,0,-0.466666667,0,0.159691213,1,1,0.333333333,3.5,3.5,0,0.636363636,0.3,0.333333333,0,1.315789474,0.707964602,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,65.81
1226,-0.50304945,-0.467509515,0.42520505,-0.649122807,-0.532795156,1.436314507,0.241466498,0,0,1.301587302,0.499374218,-0.286043386,-1.814526629,-0.220779221,2.345058626,0.96344086,0,-0.19047619,0.332777314,-0.60546875,2.129923016,2.129923016,0,0.533333333,0,0.159691213,0.333333333,0.333333333,0.333333333,0.375,0.375,0.333333333,-0.509090909,-0.1,0.333333333,0,-0.342105263,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54.03
1227,-0.513456095,-0.469712238,0.320437397,0.886480908,0.748555178,-1.064951228,0.241466498,0.713538446,0,0.825396825,0.123904881,1.174889614,0.914596153,-0.61038961,-0.395309883,0.103225806,0,0.285714286,0.332777314,0.6875,-1.273250776,-1.273250776,0,-0.3,0,0.159691213,0.666666667,0,0.333333333,1.625,1.625,0.333333333,0.545454545,-0.1,0.333333333,0,1.184210526,0.530973451,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,65.66
1228,-0.514105954,-0.469849181,0.31383936,0.886480908,0.748555178,-1.064951228,0.241466498,0.713538446,0,0.825396825,0.123904881,1.174889614,0.914596153,-0.61038961,-0.395309883,0.103225806,0,0.285714286,0.332777314,0.6875,-1.273250776,-1.273250776,0,-0.3,0,0.159691213,0.333333333,0,0.666666667,-0.25,-0.25,0.333333333,-0.454545455,-0.2,0.333333333,0,-0.263157895,0.353982301,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.66
1229,-0.524604062,-0.472079034,0.206560639,-0.157894737,0,0.604498227,0.241466498,-1.07217584,0,2.216931217,0.123904881,-0.119024765,-0.709881694,0.168831169,0.971524288,0.877419355,0,0.285714286,0.332777314,0.109375,0.367017673,0.367017673,0,0.633333333,0,0.159691213,0.333333333,0.333333333,0.333333333,-0.25,-0.25,0.333333333,-0.527272727,-0.2,0.333333333,0,-0.368421053,-0.17699115,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.21
1230,-0.5249997,-0.472163009,0.202498724,-0.157894737,0,0.604498227,0.241466498,-1.07217584,0,2.216931217,0.123904881,-0.119024765,-0.709881694,0.168831169,0.971524288,0.877419355,0,0.285714286,0.332777314,0.109375,0.367017673,0.367017673,0,0.633333333,0,0.159691213,0.333333333,0.666666667,0.333333333,0.375,0.375,0.666666667,-0.090909091,0.8,0.333333333,0,0.263157895,0.707964602,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,65.21
1231,-0.525552701,-0.472279282,0.196818449,-0.157894737,0,0.604498227,0.241466498,-1.07217584,0,2.216931217,0.123904881,-0.119024765,-0.709881694,0.168831169,0.971524288,0.877419355,0,0.285714286,0.332777314,0.109375,0.367017673,0.367017673,0,0.633333333,0,0.159691213,0.333333333,0.333333333,0.333333333,-0.25,-0.25,0.333333333,-0.527272727,-0.15,0.333333333,0,-0.368421053,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.21
1232,-0.532702784,-0.473794704,0.12297478,0.836945304,1.025731584,-0.867176728,0.241466498,0.404014636,0,0.931216931,0.123904881,1.027068535,0.752148368,-0.74025974,-0.34840871,-0.240860215,0,0.523809524,0.332777314,0.0859375,-0.463336292,-0.463336292,0,-0.233333333,0,0.159691213,0.666666667,1,0.333333333,3.5,3.5,0.333333333,0.545454545,0.3,0,0,1.184210526,0.353982301,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,65.51
1233,-0.533339275,-0.473930355,0.116363719,0.836945304,1.025731584,-0.867176728,0.241466498,0.404014636,0,0.931216931,0.123904881,1.027068535,0.752148368,-0.74025974,-0.34840871,-0.240860215,0,0.523809524,0.332777314,0.0859375,-0.463336292,-0.463336292,0,-0.233333333,0,0.159691213,0.666666667,0.333333333,0.333333333,0.125,0.125,0.666666667,0,-0.2,0.333333333,0,0.394736842,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,65.51
1234,-0.544233724,-0.476233848,0.002525566,0.246646027,0.377488304,-0.651951537,0.241466498,0,0,0.783068783,0.123904881,-0.335956998,0.393053265,-0.220779221,-0.254606365,0.533333333,0,-0.19047619,0.332777314,1.9140625,-0.57830838,-0.57830838,0,-0.133333333,0,0.159691213,0.666666667,0.666666667,0.333333333,2.25,2.25,0.666666667,0.636363636,-0.2,0,0,1.315789474,1.769911504,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,65.51
1235,-0.556335019,-0.47877247,-0.124212793,0.519091847,0.687322264,-0.936979493,0.241466498,-0.500747269,0,1.634920635,0.123904881,0.334037243,-0.042990788,-0.220779221,-0.408710218,-0.32688172,0,0.285714286,0.332777314,0.16015625,0.52031379,0.52031379,0,-0.366666667,0,0.159691213,0.333333333,0.333333333,0.333333333,0.375,0.375,0,-0.363636364,0.8,0,0,-0.131578947,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.37
1236,-0.556755281,-0.47886032,-0.128612743,0.519091847,0.687322264,-0.936979493,0.241466498,-0.500747269,0,1.634920635,0.123904881,0.334037243,-0.042990788,-0.220779221,-0.408710218,-0.32688172,0,0.285714286,0.332777314,0.16015625,0.52031379,0.52031379,0,-0.366666667,0,0.159691213,0.333333333,0.333333333,0.333333333,0.375,0.375,0,-0.272727273,-0.2,0.333333333,0,0,-0.17699115,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65.37
1237,-0.557289052,-0.478972717,-0.134203657,0.519091847,0.687322264,-0.936979493,0.241466498,-0.500747269,0,1.634920635,0.123904881,0.334037243,-0.042990788,-0.220779221,-0.408710218,-0.32688172,0,0.285714286,0.332777314,0.16015625,0.52031379,0.52031379,0,-0.366666667,0,0.159691213,0.333333333,1,0.333333333,1.625,1.625,0.333333333,0.545454545,0.3,0,0,1.184210526,0.17699115,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,65.37
1238,-0.559045381,-0.479340914,-0.152597434,-0.005159959,-0.002614439,-0.122613905,0.241466498,-0.786461554,0,1.132275132,0.123904881,0.030716068,-0.342236707,-0.350649351,-0.100502513,-0.15483871,0,0.047619048,0.332777314,-0.25,0.737483289,0.737483289,0,0.066666667,0,0.159691213,0.333333333,1,0.333333333,1.625,1.625,0.333333333,0.545454545,0.3,0,0,1.184210526,0.17699115,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,56.08
1239,-0.559506685,-0.479437808,-0.157427454,-0.005159959,-0.002614439,-0.122613905,0.241466498,-0.786461554,0,1.132275132,0.123904881,0.030716068,-0.342236707,-0.350649351,-0.100502513,-0.15483871,0,0.047619048,0.332777314,-0.25,0.737483289,0.737483289,0,0.066666667,0,0.159691213,0.333333333,1,0.333333333,-0.25,-0.25,0.666666667,-0.363636364,0.8,0,0,-0.131578947,0.353982301,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56.08
1240,-0.559857294,-0.479511448,-0.161099593,-0.005159959,-0.002614439,-0.122613905,0.241466498,-0.786461554,0,1.132275132,0.123904881,0.030716068,-0.342236707,-0.350649351,-0.100502513,-0.15483871,0,0.047619048,0.332777314,-0.25,0.737483289,0.737483289,0,0.066666667,0,0.159691213,0.333333333,1,0.333333333,1.625,1.625,0.333333333,0.636363636,0.1,0,0,1.315789474,0.530973451,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,56.08
1241,0.534771965,-0.359716915,1.076401555,-0.380804954,-0.411797083,1.13383586,0.241466498,-0.595985364,0,1.232804233,0.123904881,0.295642158,-1.65464381,-0.090909091,-0.58961474,0.017204301,0,2.666666667,0.332777314,-0.48046875,1.772232077,1.772232077,0,3.366666667,0,0.159691213,0,0.333333333,0.666666667,0,0,0,-0.272727273,0.3,0.333333333,0,0,-0.17699115,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.77
1242,0.522256974,-0.363696027,0.930471603,-0.430340557,-0.491973213,1.500300374,0.241466498,3.046871779,0,-0.301587302,0.123904881,2.320982914,-1.620444276,0.168831169,-0.013400335,0.103225806,0,2.904761905,0.332777314,-0.1015625,2.25766978,2.25766978,0,3.666666667,0,0.159691213,0,0.333333333,0.666666667,0,0,0,-0.454545455,-0.1,0,0,-0.263157895,-0.247787611,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.89
1243,0.459952656,-0.384329274,0.215627873,-0.640866873,-0.504907807,0.563779948,0.241466498,-0.929318697,0,0.08994709,0.249061327,0.140142062,-0.684232043,1.467532468,1.500837521,0.877419355,0,-0.428571429,0.332777314,-0.36328125,0.315918968,0.315918968,0,0.2,0,0.159691213,0,0.333333333,0.666666667,0.125,0.125,0.333333333,-0.454545455,0.3,0,0,-0.394736842,-0.10619469,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52.28
