,mid_x,mid_y,mid_z,MAGSUS_MOD,MINDOM_MOD,UG_MOD,DTT_Mass_Recovery,Fe_pct_DTT,Magnetite_pct,MS_Actual,Ag_ppm,Al_pct,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_pct,Cd_ppm,Co_ppm,Cr_ppm,Cu_pct,Fe_pct,K_pct,Mg_pct,Mn_ppm,Mo_ppm,Na_pct,Ni_ppm,P_ppm,Pb_ppm,S_pct,Sb_ppm,Si_pct,SiO2_pct,Sr_ppm,Ti_pct,V_ppm,W_ppm,Zn_ppm,Cu_Sulf_Mode,FeOx_1_Mode_1,FeOx_1_Type,Py_Min_Mode_1,Ac,Alb,Cb,Ch,Cp,Cu_Sulfide_pct,Ep,FeOx_1_pct,FeOx_2_pct,He_s,He_t,Hem,Kspar,Lm,Mt,Py,Qz,Sr
1455,399594.4032,7072501.29,1047.360879,in,Sulfides,VLCL_BOTTOM,10.4,41.95,6.61,6411.084156,1.5,2.39,17.0,0.132,210.0,0.5,30.0,2.3,0.5,136.0,44,1.295,42.6,0.93,0.72,816,1.0,0.65,13.0,430,2.0,2.09,5.0,7.8,16.692,32.0,0.15,50.0,20.0,47,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,2.0,1.0,3.0,1.0,13.0,13.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,7.0,0.0,0.0
1456,399594.4169,7072501.286,1046.696034,in,Sulfides,VLCL_BOTTOM,10.4,41.95,6.61,6411.084156,1.5,2.39,17.0,0.132,210.0,0.5,30.0,2.3,0.5,136.0,44,1.295,42.6,0.93,0.72,816,1.0,0.65,13.0,430,2.0,2.09,5.0,7.8,16.692,32.0,0.15,50.0,20.0,47,Cu_M_504,Fe1_M1_904,Fe1_T_e,Py_M1_504,1.0,1.0,3.0,0.0,2.0,2.0,0.0,70.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1457,399594.4338,7072501.28,1045.856223,in,Sulfides,VLCL_BOTTOM,10.4,41.95,6.61,6411.084156,1.5,2.39,17.0,0.132,210.0,0.5,30.0,2.3,0.5,136.0,44,1.295,42.6,0.93,0.72,816,1.0,0.65,13.0,430,2.0,2.09,5.0,7.8,16.692,32.0,0.15,50.0,20.0,47,Cu_M_504,Fe1_M1_504,Fe1_T_a,Py_M1_504,2.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
1458,399594.4404,7072501.278,1045.521298,in,Sulfides,VLCL_BOTTOM,10.4,41.95,6.61,6411.084156,1.5,2.39,17.0,0.132,210.0,0.5,30.0,2.3,0.5,136.0,44,1.295,42.6,0.93,0.72,816,1.0,0.65,13.0,430,2.0,2.09,5.0,7.8,16.692,32.0,0.15,50.0,20.0,47,Cu_M_504,Fe1_M1_904,Fe1_T_d,Py_M1_504,1.0,1.0,3.0,0.0,13.0,13.0,0.0,70.0,0.0,40.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,0.0
1459,399594.659,7072501.178,1034.493939,in,Sulfides,VLCL_BOTTOM,66.6,56.24,46.77,84393.45908,2.0,1.32,9.0,0.346,120.0,0.7,25.0,1.28,0.5,152.0,67,2.96,54.3,0.47,0.47,708,1.0,0.25,38.0,510,2.0,3.83,5.0,4.9,10.486,19.0,0.07,28.0,10.0,43,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,2.0,0.0,3.0,1.0,7.0,7.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,3.0,0.0,0.0
1460,399594.6832,7072501.168,1033.494274,in,Sulfides,VLCL_BOTTOM,66.6,56.24,46.77,84393.45908,2.0,1.32,9.0,0.346,120.0,0.7,25.0,1.28,0.5,152.0,67,2.96,54.3,0.47,0.47,708,1.0,0.25,38.0,510,2.0,3.83,5.0,4.9,10.486,19.0,0.07,28.0,10.0,43,Cu_M_504,Fe1_M1_904,Fe1_T_b,Py_M1_504,2.0,1.0,2.0,1.0,6.0,6.0,0.0,70.0,0.0,30.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,0.0
1461,399595.278,7072500.995,1007.296712,out,Sulfides,VLCL_BOTTOM,13.2,39.22,8.35,10179.0629,1.6,2.34,9.0,0.125,330.0,0.5,2.0,3.68,0.5,279.0,63,1.065,39.2,1.06,0.93,1680,1.0,0.05,34.0,670,2.0,4.18,5.0,9.9,21.186,28.0,0.13,50.0,20.0,79,Cu_M_504,Fe1_M1_504,Fe1_T_a,Py_M1_504,1.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0
1462,399595.2979,7072500.988,1006.396953,out,Sulfides,VLCL_BOTTOM,13.2,39.22,8.35,10179.0629,1.6,2.34,9.0,0.125,330.0,0.5,2.0,3.68,0.5,279.0,63,1.065,39.2,1.06,0.93,1680,1.0,0.05,34.0,670,2.0,4.18,5.0,9.9,21.186,28.0,0.13,50.0,20.0,79,Cu_M_504,Fe1_M1_904,Fe1_T_e,Py_M1_504,2.0,1.0,3.0,1.0,4.0,4.0,0.0,65.0,10.0,65.0,0.0,0.0,0.0,0.0,10.0,3.5,0.0,0.0
1463,399595.3172,7072500.983,1005.537189,out,Sulfides,VLCL_BOTTOM,13.2,39.22,8.35,10179.0629,1.6,2.34,9.0,0.125,330.0,0.5,2.0,3.68,0.5,279.0,63,1.065,39.2,1.06,0.93,1680,1.0,0.05,34.0,670,2.0,4.18,5.0,9.9,21.186,28.0,0.13,50.0,20.0,79,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,2.0,0.0,3.0,1.0,4.5,4.0,0.0,60.0,5.0,5.0,0.0,0.0,0.0,0.0,60.0,3.5,0.0,0.0
1464,399595.5624,7072500.921,994.990227,out,Sulfides,VLCL_BOTTOM,13.4,21.2,8.35,553.8633718,0.8,4.85,21.0,0.075,460.0,0.5,2.0,5.52,0.5,243.0,67,0.667,22.4,2.25,2.46,2630,1.0,0.18,39.0,830,2.0,2.35,15.0,16.0,34.24,87.0,0.39,97.0,10.0,73,Cu_M_504,Fe1_M1_504,Fe1_T_a,Py_M1_504,1.0,1.0,3.0,2.0,0.75,1.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.75,0.0,0.0
1465,399595.583,7072500.914,993.9904693,out,Sulfides,VLCL_BOTTOM,13.4,21.2,8.35,553.8633718,0.8,4.85,21.0,0.075,460.0,0.5,2.0,5.52,0.5,243.0,67,0.667,22.4,2.25,2.46,2630,1.0,0.18,39.0,830,2.0,2.35,15.0,16.0,34.24,87.0,0.39,97.0,10.0,73,Cu_M_504,Fe1_M1_504,Fe1_T_a,Py_M1_304,2.0,0.0,3.0,1.0,1.0,1.0,0.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0
1466,399595.8624,7072500.781,979.2837244,out,Sulfides,VLCL_BOTTOM,13.3,17.4,8.69,10118.89161,0.6,5.77,10.0,0.06503138528138527,540.0,0.8,2.0,3.29,0.5,161.0,82,0.0364,19.05,1.96,3.97,3090,1.0,1.25,63.0,760,2.0,2.29,5.0,17.8,38.092,114.0,0.52,133.0,10.0,166,Cu_M_504,Fe1_M1_221,Fe1_T_e,Py_M1_504,2.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0
1467,399595.8777,7072500.773,978.4739041,out,Sulfides,VLCL_BOTTOM,13.3,17.4,8.69,10118.89161,0.6,5.77,10.0,0.06503138528138527,540.0,0.8,2.0,3.29,0.5,161.0,82,0.0364,19.05,1.96,3.97,3090,1.0,1.25,63.0,760,2.0,2.29,5.0,17.8,38.092,114.0,0.52,133.0,10.0,166,Cu_M_504,Fe1_M1_504,Fe1_T_e,Py_M1_504,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
1468,399595.8937,7072500.766,977.6340906,out,Sulfides,VLCL_BOTTOM,13.3,17.4,8.69,10118.89161,0.6,5.77,10.0,0.06503138528138527,540.0,0.8,2.0,3.29,0.5,161.0,82,0.0364,19.05,1.96,3.97,3090,1.0,1.25,63.0,760,2.0,2.29,5.0,17.8,38.092,114.0,0.52,133.0,10.0,166,Cu_M_504,Fe1_M1_904,Fe1_T_b,Py_M1_504,2.0,1.0,3.0,1.0,4.0,4.0,2.0,60.0,0.0,25.0,0.0,0.0,0.0,0.0,35.0,3.0,0.0,0.0
1469,399981.39,7072627.86,1083.895,in,Mixture,ANDE_UPPER,29.4,24.24,16.13,12116.27761,1.1,4.88,23.0,0.052,220.0,1.4,2.0,3.52,0.5,89.0,13,0.384,24.2,0.71,1.44,1505,11.0,1.97,7.0,1540,4.0,1.64,5.0,16.0,34.24,47.0,0.97,223.0,10.0,33,Cu_M_504,Fe1_M1_304,Fe1_T_a,Py_M1_504,1.0,1.0,0.0,1.0,0.01,0.0,1.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,0.1,0.0,0.0
1470,399981.39,7072627.86,1083.5,in,Mixture,ANDE_UPPER,29.4,24.24,16.13,12116.27761,1.1,4.88,23.0,0.052,220.0,1.4,2.0,3.52,0.5,89.0,13,0.384,24.2,0.71,1.44,1505,11.0,1.97,7.0,1540,4.0,1.64,5.0,16.0,34.24,47.0,0.97,223.0,10.0,33,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,1.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,5.0,5.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
1471,399981.39,7072627.86,1082.565,in,Mixture,ANDE_UPPER,29.4,24.24,16.13,12116.27761,1.1,4.88,23.0,0.052,220.0,1.4,2.0,3.52,0.5,89.0,13,0.384,24.2,0.71,1.44,1505,11.0,1.97,7.0,1540,4.0,1.64,5.0,16.0,34.24,47.0,0.97,223.0,10.0,33,Cu_M_504,Fe1_M1_504,Fe1_T_a,Py_M1_504,0.0,1.0,0.0,1.0,0.01,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.01,0.0,0.0
1472,399981.39,7072627.86,1073.725,in,Mixture,VLCL_TOP,35.4,35.87,22.28,35724.20889,1.2,2.65,70.0,0.058,110.0,0.9,2.0,3.0,0.5,205.0,4,0.353,38.1,0.6,1.46,2320,21.0,0.07,2.0,230,2.0,7.04,18.0,7.2,15.408,20.0,0.11,21.0,10.0,63,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,1.0,1.0,0.0,1.0,0.75,1.0,0.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,75.0,4.0,0.0,0.0
1473,399981.39,7072627.86,1072.975,in,Mixture,VLCL_TOP,35.4,35.87,22.28,35724.20889,1.2,2.65,70.0,0.058,110.0,0.9,2.0,3.0,0.5,205.0,4,0.353,38.1,0.6,1.46,2320,21.0,0.07,2.0,230,2.0,7.04,18.0,7.2,15.408,20.0,0.11,21.0,10.0,63,Cu_M_504,Fe1_M1_504,Fe1_T_a,Py_M1_504,1.0,0.0,3.0,1.0,0.1,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0
1474,399981.39,7072627.86,1072.27,in,Mixture,VLCL_TOP,35.4,35.87,22.28,35724.20889,1.2,2.65,70.0,0.058,110.0,0.9,2.0,3.0,0.5,205.0,4,0.353,38.1,0.6,1.46,2320,21.0,0.07,2.0,230,2.0,7.04,18.0,7.2,15.408,20.0,0.11,21.0,10.0,63,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,2.0,0.0,1.0,1.0,1.0,1.0,1.0,75.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,15.0,0.0,0.0
1475,399981.39,7072627.86,1072.02,in,Mixture,VLCL_TOP,35.4,35.87,22.28,35724.20889,1.2,2.65,70.0,0.058,110.0,0.9,2.0,3.0,0.5,205.0,4,0.353,38.1,0.6,1.46,2320,21.0,0.07,2.0,230,2.0,7.04,18.0,7.2,15.408,20.0,0.11,21.0,10.0,63,Cu_M_504,Fe1_M1_504,Fe1_T_b,Py_M1_504,1.0,0.0,0.0,1.0,1.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0
1476,399981.39,7072627.86,1063.04,in,Sulfides,VLCL_TOP,26.4,27.36,14.13,17675.86868,1.3,1.75,41.0,0.096,60.0,1.1,2.0,4.7,0.5,323.0,18,0.634,41.0,0.44,0.96,1825,28.0,0.04,21.0,280,2.0,5.03,5.0,6.0,12.84,22.0,0.08,25.0,10.0,38,Cu_M_504,Fe1_M1_504,Fe1_T_a,Py_M1_504,2.0,0.0,2.0,1.0,2.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,0.0
1477,399981.39,7072627.86,1062.04,in,Sulfides,VLCL_TOP,26.4,27.36,14.13,17675.86868,1.3,1.75,41.0,0.096,60.0,1.1,2.0,4.7,0.5,323.0,18,0.634,41.0,0.44,0.96,1825,28.0,0.04,21.0,280,2.0,5.03,5.0,6.0,12.84,22.0,0.08,25.0,10.0,38,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,1.0,0.0,0.0,2.0,1.5,2.0,0.0,60.0,5.0,5.0,0.0,0.0,0.0,0.0,60.0,3.0,0.0,0.0
1478,399981.39,7072627.86,1053.435,in,Sulfides,VLCL_TOP,22.8,33.14,12.96,16020.46908,1.0,2.91,38.0,0.123,220.0,0.8,2.0,1.2,0.5,225.0,24,0.881,33.4,1.42,1.14,2690,100.0,0.04,24.0,490,2.0,2.99,10.0,10.9,23.326,15.0,0.16,44.0,10.0,43,Cu_M_504,Fe1_M1_904,Fe1_T_a,Py_M1_504,0.0,3.0,1.0,1.0,1.0,1.0,0.0,55.0,1.0,1.0,0.0,0.0,1.0,0.0,55.0,10.0,0.0,0.0
1479,399981.39,7072627.86,1052.435,in,Sulfides,VLCL_TOP,22.8,33.14,12.96,16020.46908,1.0,2.91,38.0,0.123,220.0,0.8,2.0,1.2,0.5,225.0,24,0.881,33.4,1.42,1.14,2690,100.0,0.04,24.0,490,2.0,2.99,10.0,10.9,23.326,15.0,0.16,44.0,10.0,43,Cu_M_400,Fe1_M1_604,Fe1_T_d,Py_M1_606,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.5,6.0,0.5,0.0,0.0,0.0,2.0,6.0,0.0,0.0
1480,399981.39,7072627.86,1041.385,in,Sulfides,VLCL_TOP,30.2,35.87,18.59,22738.28087,0.5,2.34,28.0,0.042,100.0,0.5,2.0,2.61,0.5,472.0,13,0.231,35.7,0.73,1.34,1915,148.0,0.1,15.0,370,2.0,4.13,5.0,10.6,22.684,11.0,0.14,47.0,10.0,24,Cu_M_502,Fe1_M1_504,Fe1_T_e,Py_M1_302,0.0,2.0,0.0,0.0,0.1,0.0,0.0,6.0,4.0,6.0,0.1,1.0,0.0,0.1,4.0,2.0,0.0,0.0
1481,399981.39,7072627.86,1040.385,in,Sulfides,VLCL_TOP,30.2,35.87,18.59,22738.28087,0.5,2.34,28.0,0.042,100.0,0.5,2.0,2.61,0.5,472.0,13,0.231,35.7,0.73,1.34,1915,148.0,0.1,15.0,370,2.0,4.13,5.0,10.6,22.684,11.0,0.14,47.0,10.0,24,Cu_M_221,Fe1_M1_902,Fe1_T_a,Py_M1_304,0.0,1.0,0.0,0.0,0.8,1.0,0.0,60.0,20.0,20.0,0.0,0.0,0.0,0.0,60.0,5.0,0.0,0.0
1482,399981.39,7072627.86,1033.06,in,Sulfides,VLCL_TOP,8.6,38.31,4.47,4951.974971,0.6,1.78,28.0,0.028,100.0,0.5,2.0,2.86,0.5,214.0,11,0.228,37.7,0.88,0.94,1530,33.0,0.03,9.0,600,2.0,1.7,5.0,10.3,22.042,11.0,0.09,37.0,10.0,25,Cu_M_502,Fe1_M1_904,Fe1_T_e,Py_M1_302,0.0,3.0,1.0,0.0,1.5,2.0,0.0,75.0,5.0,75.0,1.0,0.0,2.0,0.0,5.0,2.0,3.0,0.0
1483,399981.39,7072627.86,1032.06,in,Sulfides,VLCL_TOP,8.6,38.31,4.47,4951.974971,0.6,1.78,28.0,0.028,100.0,0.5,2.0,2.86,0.5,214.0,11,0.228,37.7,0.88,0.94,1530,33.0,0.03,9.0,600,2.0,1.7,5.0,10.3,22.042,11.0,0.09,37.0,10.0,25,Cu_M_504,Fe1_M1_302,Fe1_T_e,Py_M1_502,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
1484,399981.39,7072627.86,1029.72,in,Sulfides,VLCL_TOP,21.5,26.6,12.89,18276.51683,0.6,4.05,17.0,0.056,220.0,1.0,2.0,2.85,0.5,111.0,41,0.359,27.3,1.23,2.2,1775,7.0,0.22,21.0,560,2.0,1.17,5.0,15.8,33.812,21.0,0.23,74.0,10.0,48,Cu_M_502,Fe1_M1_304,Fe1_T_e,Py_M1_502,0.0,2.0,1.0,2.0,0.6,1.0,0.0,15.0,12.0,15.0,0.1,0.0,0.0,0.0,12.0,2.0,0.0,0.0
1485,399981.39,7072627.86,1029.285,in,Sulfides,VLCL_TOP,21.5,26.6,12.89,18276.51683,0.6,4.05,17.0,0.056,220.0,1.0,2.0,2.85,0.5,111.0,41,0.359,27.3,1.23,2.2,1775,7.0,0.22,21.0,560,2.0,1.17,5.0,15.8,33.812,21.0,0.23,74.0,10.0,48,Cu_M_504,Fe1_M1_306,Fe1_T_e,Py_M1_100,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
1486,399981.39,7072627.86,1028.925,in,Sulfides,VLCL_TOP,21.5,26.6,12.89,18276.51683,0.6,4.05,17.0,0.056,220.0,1.0,2.0,2.85,0.5,111.0,41,0.359,27.3,1.23,2.2,1775,7.0,0.22,21.0,560,2.0,1.17,5.0,15.8,33.812,21.0,0.23,74.0,10.0,48,Cu_M_504,Fe1_M1_804,Fe1_T_a,Py_M1_302,0.0,2.0,0.0,2.0,1.0,1.0,0.0,40.0,20.0,20.0,0.0,0.0,1.0,0.0,40.0,4.0,3.0,0.0
1487,399981.39,7072627.86,1028.62,in,Sulfides,VLCL_TOP,21.5,26.6,12.89,18276.51683,0.6,4.05,17.0,0.056,220.0,1.0,2.0,2.85,0.5,111.0,41,0.359,27.3,1.23,2.2,1775,7.0,0.22,21.0,560,2.0,1.17,5.0,15.8,33.812,21.0,0.23,74.0,10.0,48,Cu_M_502,Fe1_M1_506,Fe1_T_e,Py_M1_502,0.0,1.0,0.0,2.0,0.8,1.0,0.0,5.0,1.0,5.0,0.1,0.0,0.0,0.0,1.0,0.5,0.0,0.0
1488,399981.39,7072627.86,1028.36,in,Sulfides,VLCL_TOP,21.5,26.6,12.89,18276.51683,0.6,4.05,17.0,0.056,220.0,1.0,2.0,2.85,0.5,111.0,41,0.359,27.3,1.23,2.2,1775,7.0,0.22,21.0,560,2.0,1.17,5.0,15.8,33.812,21.0,0.23,74.0,10.0,48,Cu_M_502,Fe1_M1_808,Fe1_T_e,Py_M1_502,0.0,2.0,1.0,3.0,1.2,1.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0.0
1489,399981.39,7072627.86,1028.1,in,Sulfides,VLCL_TOP,21.5,26.6,12.89,18276.51683,0.6,4.05,17.0,0.056,220.0,1.0,2.0,2.85,0.5,111.0,41,0.359,27.3,1.23,2.2,1775,7.0,0.22,21.0,560,2.0,1.17,5.0,15.8,33.812,21.0,0.23,74.0,10.0,48,Cu_M_502,Fe1_M1_506,Fe1_T_e,Py_M1_502,1.0,2.0,1.0,2.0,0.3,0.0,0.0,6.0,2.0,6.0,0.1,0.0,2.0,0.0,2.0,0.5,0.0,0.0
1490,399981.39,7072627.86,1018.96,in,Sulfides,VLCL_TOP,71.1,53.05,45.5,93006.86592,1.7,1.09,27.0,0.141,50.0,1.3,2.0,1.64,0.5,320.0,7,1.275,51.0,0.17,0.67,752,14.0,0.07,39.0,1050,2.0,3.89,5.0,3.6,7.704,13.0,0.05,21.0,10.0,32,Cu_M_502,Fe1_M1_906,Fe1_T_a,Py_M1_502,1.0,2.0,1.0,3.0,4.0,4.0,0.0,70.0,4.0,4.0,0.0,0.0,0.0,0.0,70.0,8.0,0.0,0.0
1491,400068.5093,7072669.211,1077.214363,out,Sulfides,ANDE_UPPER,14.6,12.01,5.2,4017.997667,0.5,6.51,6.0,0.033,230.0,1.3,2.0,1.86,0.5,23.0,11,0.407,10.35,1.26,2.22,1930,4.0,2.74,7.0,2040,4.0,0.59,5.0,24.6,52.644,50.0,1.2,254.0,10.0,107,Cu_M_222,Fe1_M1_222,Fe1_T_e,Py_M1_504,0.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0
1492,400068.4301,7072669.216,1065.874704,out,Mixture,ANDE_UPPER,5.9,36.79,1.52,2019.953402,0.5,3.19,19.0,0.065,70.0,0.6,2.0,1.86,0.5,361.0,17,0.549,35.7,0.63,1.25,1470,4.0,0.64,1.0,720,2.0,2.39,5.0,10.4,22.256,21.0,0.4,92.0,10.0,53,Cu_M_222,Fe1_M1_222,Fe1_T_e,Py_M1_504,0.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0
1493,400068.4241,7072669.22,1064.87473,out,Mixture,ANDE_UPPER,5.9,36.79,1.52,2019.953402,0.5,3.19,19.0,0.065,70.0,0.6,2.0,1.86,0.5,361.0,17,0.549,35.7,0.63,1.25,1470,4.0,0.64,1.0,720,2.0,2.39,5.0,10.4,22.256,21.0,0.4,92.0,10.0,53,Cu_M_504,Fe1_M1_906,Fe1_T_e,Py_M1_504,0.0,2.0,0.0,1.0,0.1,0.1,1.0,85.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1494,400068.2187,7072669.232,1036.185607,out,Mixture,VLCL_TOP,2.2,27.82,1.38,1845.668253,0.5,3.51,20.0,0.059,330.0,0.5,2.0,1.68,0.5,224.0,11,0.54,27.7,1.23,1.35,1670,20.0,0.23,4.0,390,2.0,1.35,5.0,15.0,32.1,36.0,0.13,45.0,10.0,60,Cu_M_504,Fe1_M1_100,Fe1_T_g,Py_M1_504,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.1,0.0,0.0
1495,400068.2141,7072669.231,1035.765633,out,Mixture,VLCL_TOP,2.2,27.82,1.38,1845.668253,0.5,3.51,20.0,0.059,330.0,0.5,2.0,1.68,0.5,224.0,11,0.54,27.7,1.23,1.35,1670,20.0,0.23,4.0,390,2.0,1.35,5.0,15.0,32.1,36.0,0.13,45.0,10.0,60,Cu_M_504,Fe1_M1_506,Fe1_T_e,Py_M1_504,0.0,2.0,0.0,1.0,0.1,0.2,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
1496,400068.2062,7072669.229,1035.040677,out,Mixture,VLCL_TOP,2.2,27.82,1.38,1845.668253,0.5,3.51,20.0,0.059,330.0,0.5,2.0,1.68,0.5,224.0,11,0.54,27.7,1.23,1.35,1670,20.0,0.23,4.0,390,2.0,1.35,5.0,15.0,32.1,36.0,0.13,45.0,10.0,60,Cu_M_504,Fe1_M1_100,Fe1_T_g,Py_M1_504,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.1,0.0,0.0
1497,400068.1999,7072669.228,1034.460713,out,Mixture,VLCL_TOP,2.2,27.82,1.38,1845.668253,0.5,3.51,20.0,0.059,330.0,0.5,2.0,1.68,0.5,224.0,11,0.54,27.7,1.23,1.35,1670,20.0,0.23,4.0,390,2.0,1.35,5.0,15.0,32.1,36.0,0.13,45.0,10.0,60,Cu_M_504,Fe1_M1_906,Fe1_T_d,Py_M1_504,0.0,1.0,1.0,1.0,0.1,0.2,0.0,60.0,0.0,50.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0
1498,399436.4005,7072595.925,1075.733928,in,Sulfides,VLCL_TOP,34.2,48.79,22.14,32414.02112,0.5,1.9,23.0,0.162,210.0,1.0,43.0,0.33,0.5,197.0,12,1.465,50.8,1.33,0.43,3510,23.0,0.06,6.0,330,2.0,3.42,5.0,6.7,14.338,12.0,0.1,28.0,10.0,39,Cu_M_502,Fe1_M1_904,Fe1_T_b,Py_M1_504,0.0,2.0,1.0,1.0,0.1,1.1,0.0,75.0,0.0,35.0,0.0,0.0,0.0,0.0,40.0,4.0,0.0,0.0
1499,399436.4114,7072595.943,1074.874179,in,Sulfides,VLCL_TOP,34.2,48.79,22.14,32414.02112,0.5,1.9,23.0,0.162,210.0,1.0,43.0,0.33,0.5,197.0,12,1.465,50.8,1.33,0.43,3510,23.0,0.06,6.0,330,2.0,3.42,5.0,6.7,14.338,12.0,0.1,28.0,10.0,39,Cu_M_504,Fe1_M1_904,Fe1_T_e,Py_M1_504,0.0,1.0,0.0,0.0,0.0,0.0,0.0,70.0,1.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1500,399436.4139,7072595.947,1074.674237,in,Sulfides,VLCL_TOP,34.2,48.79,22.14,32414.02112,0.5,1.9,23.0,0.162,210.0,1.0,43.0,0.33,0.5,197.0,12,1.465,50.8,1.33,0.43,3510,23.0,0.06,6.0,330,2.0,3.42,5.0,6.7,14.338,12.0,0.1,28.0,10.0,39,Cu_M_504,Fe1_M1_904,Fe1_T_b,Py_M1_504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,0.0,30.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0
1501,399436.4157,7072595.95,1074.534278,in,Sulfides,VLCL_TOP,34.2,48.79,22.14,32414.02112,0.5,1.9,23.0,0.162,210.0,1.0,43.0,0.33,0.5,197.0,12,1.465,50.8,1.33,0.43,3510,23.0,0.06,6.0,330,2.0,3.42,5.0,6.7,14.338,12.0,0.1,28.0,10.0,39,Cu_M_504,Fe1_M1_904,Fe1_T_e,Py_M1_504,0.0,1.0,0.0,1.0,0.0,0.0,0.0,55.0,1.0,55.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0
1502,399436.446,7072595.997,1072.174958,in,Sulfides,VLCL_TOP,8.0,38.15,5.16,5964.880754,0.5,4.28,14.0,0.085,640.0,0.5,7.0,0.22,0.5,86.0,20,0.638,39.0,2.41,1.06,1565,5.0,0.45,3.0,430,2.0,1.26,5.0,12.7,27.178,44.0,0.18,59.0,10.0,35,Cu_M_504,Fe1_M1_904,Fe1_T_e,Py_M1_504,0.0,1.0,0.0,2.0,0.1,0.1,0.0,60.0,3.0,60.0,0.0,0.0,1.0,0.0,3.0,0.5,1.0,0.0
1503,399436.4509,7072596.005,1071.800066,in,Sulfides,VLCL_TOP,8.0,38.15,5.16,5964.880754,0.5,4.28,14.0,0.085,640.0,0.5,7.0,0.22,0.5,86.0,20,0.638,39.0,2.41,1.06,1565,5.0,0.45,3.0,430,2.0,1.26,5.0,12.7,27.178,44.0,0.18,59.0,10.0,35,Cu_M_504,Fe1_M1_502,Fe1_T_e,Py_M1_504,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.5,1.0,0.0
