,mid_x,mid_y,mid_z,DTT_Mass_Recovery,MS_Actual,Al_pct,As_ppm,Au_ppm,Be_ppm,Ca_pct,Cr_ppm,Cu_pct,Fe_pct,K_pct,Mg_pct,Mn_ppm,Na_pct,P_ppm,Pb_ppm,S_pct,Si_pct,Sr_ppm,Ti_pct,V_ppm,W_ppm,Ac,Cb,Ch,Cp,Ep,FeOx_1_pct,He_s,Kspar,Lm,Mt,Py,ANDE_LOWER,ANDE_UPPER,ANLT,BX,VLCL_BOTTOM,VLCL_TOP,Fe1_M1_100,Fe1_M1_200,Fe1_M1_220,Fe1_M1_221,Fe1_M1_222,Fe1_M1_302,Fe1_M1_304,Fe1_M1_306,Fe1_M1_400,Fe1_M1_502,Fe1_M1_504,Fe1_M1_506,Fe1_M1_508,Fe1_M1_602,Fe1_M1_604,Fe1_M1_606,Fe1_M1_802,Fe1_M1_804,Fe1_M1_806,Fe1_M1_808,Fe1_M1_902,Fe1_M1_904,Fe1_M1_906,Fe1_M1_908,in,out
142,-0.657125166,-0.017558521,-0.05014686,0.118592965,-0.230358748,-0.636784848,0.041719343,-0.211705469,0.039647577,-0.659340659,0.012515645,0.52629033,0.152644995,-0.35443038,-0.078431373,-0.03652968,-1.397714286,0.317073171,0.005838198,0.377131394,0,0,-0.413793103,-1.487524358,0.283667622,0,0,0.666666667,0.02,0,0.545454545,2.8,0,0,0.348837209,0.0125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
143,-0.657125166,-0.017558521,-0.064492248,-0.178894472,-0.136373878,-0.949746467,0.026548673,-0.143523651,0.039647577,-1.28021978,0.003754693,0.313452329,0.38207134,-0.455696203,-0.287581699,-0.315068493,-1.397714286,-0.292682927,0.005838198,0.09227683,0,0.01459854,-0.482758621,-1.66934254,0.283667622,0,0,0.333333333,0.033333333,0,0.818181818,2.1,0,0,0.860465116,0.025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
144,-0.657125166,-0.017558521,-0.078837637,-0.16281407,-0.062719069,-0.943950881,0.059418458,-0.529887288,0.039647577,-1.186813187,0.016270338,0.218642674,0.169639539,-0.341772152,-0.241830065,-0.683105023,-1.414285714,-0.12195122,0.005838198,0.561685055,0,0.003649635,-0.517241379,-1.646615267,0.283667622,0,0,0.333333333,0.02,0,-0.218181818,0.1,0,0,0,0.0125,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145,-0.657125166,-0.017558521,-0.093183025,1.798994975,2.577605862,-1.784310785,0.077117573,0.015567258,0.127753304,-0.593406593,0,-0.044502491,2.030542116,-0.873417722,-0.85620915,-0.779908676,-1.414285714,-0.414634146,0.005838198,1.436308927,0,0,-0.689655172,-1.896615267,0.283667622,0.333333333,0.333333333,0.333333333,0.266666667,0,0.909090909,0.3,0,0,1.395348837,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
146,-0.657125166,-0.017558521,-0.121873803,2.596984925,3.913307493,-2.039316549,0.163084703,1.470112712,0.215859031,-1.181318681,0,0.655928022,2.480897535,-0.974683544,-0.954248366,-0.978995434,-1.447428571,-1.365853659,0.005838198,0.890672016,0,0.01459854,-0.75862069,-2.055706176,0.140401146,0.666666667,0,0.333333333,0.2,0.333333333,1,-0.2,0,0,1.627906977,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
147,-0.657125166,-0.017558521,-0.781761675,-0.498492462,-0.381209462,1.577128829,0.051833123,-1.234432742,0.083700441,0.148351648,0.085106383,-0.361050646,-1.342874885,0.240506329,0.352941176,1.132420091,2.48,-0.12195122,0.035863219,0.212637914,0,0.222627737,0.137931034,0.603384733,0.140401146,0,0.333333333,0.666666667,0.006666667,0.666666667,-0.363636364,0,0.666666667,0,-0.11627907,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
148,-0.443475489,0.042735274,-0.042543804,0.773065327,1.101176887,-0.845425927,0.046776233,-0.529887288,0.171806167,-0.659340659,0.008760951,-0.067721182,0.577508597,-0.278481013,-0.267973856,-0.438356164,-1.397714286,-0.853658537,0.005838198,2.391173521,0,0.072992701,-0.517241379,-1.66934254,0.140401146,0.666666667,0.333333333,0.666666667,0.066666667,0.666666667,0.090909091,-0.15,0.333333333,0,0.465116279,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
149,-0.443475489,0.042735274,-0.171652301,0.500100503,0.488358879,0.012320733,0.011378003,-0.234432742,0.127753304,-0.510989011,0.003754693,0.448894694,-0.212737703,0.240506329,-0.450980392,-0.433789954,0.657142857,-0.585365854,0.005838198,-0.032096289,0,0.087591241,-0.310344828,-1.510251631,0.140401146,0.666666667,0.333333333,0.666666667,0.133333333,0,0.727272727,0.2,0.333333333,0,1.186046512,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
150,-0.443475489,0.042735274,-0.458560072,-0.631155779,-0.485276042,1.762587567,0.013906448,-1.348069106,0.039647577,0.538461538,0.117647059,-0.328350989,-1.72100349,0.443037975,1.60130719,1.488584475,1.850285714,-0.048780488,0.005838198,-0.409227683,0,0.138686131,1.793103448,1.557930187,0.140401146,0.333333333,0.333333333,0.666666667,0.006666667,0,-0.454545455,-0.2,0.333333333,0,-0.23255814,0.0125,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
151,0.840249629,0.108325242,0.381147247,-0.104522613,-0.104462349,1.826339008,0.031605563,-0.643523651,0.392070485,0.950549451,0.012515645,-0.049339718,-1.338626249,0.860759494,1.222222222,0.831050228,2.049142857,2.12195122,0.025854879,-0.52557673,0,0.284671533,3.655172414,4.989748369,0.140401146,0.333333333,0,0.666666667,0.013333333,0.333333333,-0.509090909,-0.1,0,0,-0.302325581,0.025,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152,0.840249629,0.108325242,0.373974552,-0.104522613,-0.104462349,1.826339008,0.031605563,-0.643523651,0.392070485,0.950549451,0.012515645,-0.049339718,-1.338626249,0.860759494,1.222222222,0.831050228,2.049142857,2.12195122,0.025854879,-0.52557673,0,0.284671533,3.655172414,4.989748369,0.140401146,0.333333333,0.666666667,0.666666667,0.02,0.333333333,-0.363636364,-0.2,0,0,-0.11627907,0.0375,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153,0.703382472,0.210504361,0.739279871,-0.490452261,-0.371377712,1.553946487,0.011378003,0,0.436123348,0.631868132,0.021276596,-0.343443138,-1.525566233,0.050632911,0.712418301,0.821917808,3.756,0.609756098,0.005838198,-0.040120361,0,0.094890511,0.862068966,0.262475642,0.140401146,0,0,0.333333333,0,0,-0.454545455,-0.18,0.333333333,0,-0.23255814,0.025,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
154,0.91626895,0.266470101,0.670422006,0.607839196,0.477318989,0.846885051,0.034134008,0,0.259911894,0.142857143,0.005006258,-0.360663668,-0.739568569,-0.734177215,-0.241830065,-0.64109589,4.352571429,2.609756098,0.005838198,-0.148445336,0,0.135036496,3.862068966,4.171566551,0.140401146,0,0,0.666666667,0,0,-0.436363636,-0.2,0,0,-0.209302326,0.0125,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,0.91626895,0.266470101,0.039224911,0.167638191,-0.068968063,1.513377388,0.016434893,-0.279887288,0.303964758,0.901098901,0.043804756,0.394717748,-1.517068961,-0.569620253,0.588235294,0.132420091,4.153714286,1.829268293,0.005838198,-0.605817452,0,0.102189781,2.862068966,4.103384733,0.140401146,0,0,0.333333333,0.013333333,0,-0.436363636,-0.2,0.333333333,0,-0.209302326,0.0025,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
156,-0.011596936,0.483043705,-0.921127125,-0.123819095,-0.12445913,1.90168162,0.029077118,0,0.568281938,0.818681319,0.027534418,-0.369951144,-1.576549866,-0.582278481,-0.019607843,-0.561643836,5.562285714,4.902439024,0.005838198,-0.790371113,0,0.040145985,4.448275862,5.398839278,0.140401146,0,0,0,0,0,-0.436363636,-0.2,0,0,-0.209302326,0.0025,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157,0.840712174,1.030243709,-0.059973451,0.184522613,0.032473939,1.913272791,0.041719343,-1.05261456,0.392070485,-0.10989011,0.035043805,-0.142214483,-1.359869429,0.443037975,0.745098039,0.150684932,4.435428571,1.634146341,0.005838198,-0.5777332,0,0.324817518,3.344827586,4.535202915,0.140401146,0,0,0.666666667,0.013333333,0.333333333,-0.454545455,-0.2,0,0,-0.23255814,0.01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
158,0.645379291,1.288645689,0.276641091,0.32201005,0.299097681,-0.625193677,0.026548673,-0.029887288,0.215859031,-0.593406593,0.006257822,0.833937987,0.560514053,-0.873417722,-0.581699346,-0.677625571,-0.436571429,-0.268292683,0.005838198,0.401203611,0,0.047445255,-0.275862069,-1.532978904,0.140401146,1,0,1,0.066666667,0.333333333,0.181818182,1.8,0,0,0.11627907,0.075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
159,0.645379291,1.288645689,0.118841817,-0.56321608,-0.451531474,1.356896579,0.049304678,-0.666250924,0.039647577,-0.181318681,0.018773467,-0.068688628,-0.552628585,1.455696203,0.346405229,0.438356164,0.822857143,0.292682927,0.049207673,0.67001003,0,0.375912409,0.482758621,0.217021096,0.283667622,0,0,0.666666667,0.006666667,0,-0.181818182,1.5,0,0,-0.279069767,0.075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
160,0.645379291,1.288645689,0.034562659,-0.607035176,-0.436283929,1.866908106,0.036662453,0,0.171806167,0.879120879,0.020025031,-0.212644512,-1.61478759,0.759493671,1.692810458,5.826484018,1.535428571,0.487804878,0.082568807,-0.421263791,0,0.394160584,1,1.739748369,0.140401146,0.333333333,0,0.666666667,0,0.333333333,-0.545454545,-0.2,0,0,-0.348837209,0.0125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
161,0.645379291,1.288645689,0.027389965,-0.607035176,-0.436283929,1.866908106,0.036662453,0,0.171806167,0.879120879,0.020025031,-0.212644512,-1.61478759,0.759493671,1.692810458,5.826484018,1.535428571,0.487804878,0.082568807,-0.421263791,0,0.394160584,1,1.739748369,0.140401146,0,0,0.666666667,0.006666667,0,-0.363636364,-0.2,0.333333333,0,-0.11627907,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162,0.645379291,1.288645689,0.018424097,0.604221106,0.70444909,-0.213707103,0.034134008,-0.211705469,0.171806167,-0.159340659,0.017521902,0.671407149,0.806934942,1.240506329,0.169934641,3.123287671,-0.751428571,0.512195122,0.005838198,0.509528586,0,0.204379562,0.068965517,0.285202915,0.140401146,1,0,1,0.02,0.333333333,0.545454545,0.8,0,0,0.813953488,0.075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
163,0.645379291,1.288645689,-0.067648234,-0.442211055,-0.301180679,1.565537658,0.049304678,0.379203622,0.127753304,1.395604396,0.090112641,0.878440478,-1.058216271,0.848101266,1.562091503,2.867579909,-0.270857143,0.585365854,0.039199333,-0.168505517,0,0.324817518,0.724137931,1.194293824,0.140401146,0.666666667,0,1,0.033333333,0,-0.436363636,0.1,0,0,-0.279069767,0.0125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164,0.645379291,1.288645689,-0.383246782,0.016482412,0.070717782,0.609266044,0.051833123,-0.007160015,0.171806167,0.774725275,0.043804756,0.971315242,-0.289213151,0.202531646,0.509803922,0.547945205,-0.751428571,-0.195121951,0.005838198,0.898696088,0,0.682481752,0.275862069,0.785202915,0.140401146,1,0,1,0.026666667,0.333333333,-0.181818182,0.8,0,0,0,0.075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
165,0.645379291,1.288645689,-0.454973724,-0.554773869,-0.444116001,1.90168162,0.029077118,-0.348069106,0.171806167,0.379120879,0.021276596,0.392782857,-1.67851713,1.392405063,1.85620915,1.059360731,1.353142857,0.048780488,0.0558799,-0.276830491,0,0.49270073,1.655172414,3.103384733,0.140401146,0.666666667,0,0.666666667,0.013333333,0,-0.418181818,-0.2,0,0,-0.186046512,0.05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
166,0.549737873,-0.449993878,1.158387965,-0.32160804,-0.356296806,1.791565494,0.016434893,-0.55261456,0.436123348,-0.175824176,0.046307885,0.116093455,-1.640279406,-0.189873418,0.091503268,0.214611872,3.457714286,3.146341463,0.005838198,-0.637913741,0,0.098540146,3.75862069,3.762475642,0.140401146,0.333333333,0,0.666666667,0.013333333,0,-0.543636364,-0.15,0,0.005,-0.255813953,0.0025,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
167,0.543896619,-0.451259549,1.119875438,-0.331658291,-0.353172309,1.90168162,0.016434893,-0.279887288,0.612334802,-0.346153846,0.021276596,0.760412132,-1.542560778,0.367088608,0.470588235,0.593607306,2.496571429,3.43902439,0.009174312,-0.477432297,0,0.149635036,4.034482759,4.057930187,0.140401146,0,0,0.666666667,0.013333333,0,-0.472727273,-0.19,0,0.01,-0.255813953,0.0025,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
168,-0.58748897,-0.788706908,0.404386776,-0.647236181,-0.48660916,2.86374882,0.064475348,-0.257160015,0.039647577,-0.115384615,0.188986233,0.474048276,-1.457588057,1.189873418,1.261437908,1.771689498,-0.072,-0.243902439,0.005838198,-0.056168506,0,1,1.793103448,1.807930187,0.140401146,0.333333333,0,0.666666667,0.033333333,0.666666667,-0.454545455,-0.1,0,0,-0.23255814,0.075,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
169,-0.869278278,-0.561089645,1.088258976,0.32201005,0.073842279,1.090299644,0.049304678,1.401930894,0.039647577,-0.494505495,0.006257822,2.083877521,-0.518639496,1.417721519,-0.274509804,-0.04109589,0.988571429,-0.243902439,0.019182652,0.048144433,0,0.532846715,0,-0.192069813,0.283667622,0.333333333,0,0.666666667,0.02,0.333333333,-0.290909091,0.4,0,0,-0.162790698,0.025,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170,-0.694753227,-0.979084389,-1.053606788,0.329648241,-0.126250508,1.304736309,0.036662453,-1.325341833,0.436123348,-0.120879121,0.016270338,-0.280172205,-1.538312142,-0.253164557,0.098039216,-0.873059361,3.391428571,2.853658537,0.005838198,-0.585757272,0,0.299270073,4.724137931,4.921566551,0.140401146,0,0,0.333333333,0.006666667,0,-0.363636364,-0.2,0,0,-0.11627907,0.0075,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171,-0.694753227,-0.979084389,-1.067952177,0.570452261,0.210778567,0.557105774,0.041719343,1.470112712,0.392070485,0.659340659,0.012515645,1.112562279,-0.807546746,-0.46835443,-0.098039216,-0.83196347,2.314285714,1.853658537,0.005838198,-0.256770311,0,0.204379562,3,3.876112005,0.140401146,0,0,0.333333333,0.026666667,0,-0.4,-0.2,0,0,-0.162790698,0.0075,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172,-0.694753227,-0.979084389,-1.110988342,0.759798995,0.753191243,-0.039839537,0.026548673,3.311021803,0.259911894,0.851648352,0.008760951,1.832341702,-0.127764982,0,-0.333333333,-0.926940639,1.121142857,1.243902439,0.005838198,0.100300903,0,0.226277372,2.034482759,2.535202915,0.140401146,0,0,0,0.053333333,0,-0.218181818,-0.2,0.333333333,0,0.069767442,0.0125,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
173,0.453538625,1.546065314,-0.223797788,0.486834171,0.480026887,-0.613602505,0.069532238,6.765567258,0.259911894,-0.478021978,0.056320401,4.347699898,0.4245577,-0.784810127,0.117647059,-0.767123288,-0.072,0.219512195,0.005838198,2.65997994,0,0.116788321,-0.344827586,-0.828433449,0.140401146,0.666666667,0,0.666666667,0.4,0.666666667,0.363636364,-0.2,0,0,0.813953488,0.125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
174,0.453538625,1.546065314,-0.482014782,1.049648241,1.039103547,-0.781674486,0.006321113,-0.279887288,0.348017621,-0.450549451,0.02252816,0.775891259,0.832426758,-0.594936709,0.745098039,0.337899543,-0.834285714,-0.975609756,0.005838198,-0.401203611,0,0.02919708,-0.24137931,0.08065746,0.140401146,0.666666667,0,0.666666667,0.046666667,0,0.454545455,-0.2,0,0,0.930232558,0.025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
175,0.453538625,1.546065314,-0.62188232,0.749748744,0.781311716,0.19777947,0.036662453,-1.211705469,0.259911894,-0.664835165,0.013767209,-0.318676535,0.331087708,-0.443037975,-0.320261438,0.00456621,2.065714286,-0.195121951,0.049207673,1.344032096,0,0.339416058,0.034482759,-0.146615267,0.140401146,0.333333333,0,0.666666667,0.02,0.333333333,-0.418181818,-0.2,0.333333333,0,-0.186046512,0.075,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176,0.453538625,1.546065314,-0.629055014,0.749748744,0.781311716,0.19777947,0.036662453,-1.211705469,0.259911894,-0.664835165,0.013767209,-0.318676535,0.331087708,-0.443037975,-0.320261438,0.00456621,2.065714286,-0.195121951,0.049207673,1.344032096,0,0.339416058,0.034482759,-0.146615267,0.140401146,0.333333333,0,0.666666667,0,0.333333333,-0.509090909,-0.18,0,0,-0.302325581,0.025,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
177,0.453538625,1.546065314,-0.679263874,-0.430150754,-0.263561736,1.281553967,0.021491783,-1.370796378,0.259911894,0.582417582,0.027534418,-0.383108402,-1.406604425,0.582278481,1.254901961,3.360730594,2.032571429,0.341463415,0.042535446,-0.280842528,0,0.397810219,0.862068966,1.148839278,0.140401146,0.333333333,0,0.666666667,0,0.333333333,-0.543636364,-0.2,0.333333333,0,-0.346511628,0.0025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
178,0.453538625,1.546065314,-0.686436568,-0.430150754,-0.263561736,1.281553967,0.021491783,-1.370796378,0.259911894,0.582417582,0.027534418,-0.383108402,-1.406604425,0.582278481,1.254901961,3.360730594,2.032571429,0.341463415,0.042535446,-0.280842528,0,0.397810219,0.862068966,1.148839278,0.140401146,0.666666667,0,0.666666667,0,0.333333333,-0.490909091,-0.2,0.333333333,0,-0.279069767,0.0175,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
179,0.453538625,1.546065314,-0.706161478,-0.56281407,-0.366545156,1.606106757,0.024020228,-1.370796378,0.083700441,0.450549451,0.058823529,-0.386784695,-1.436344877,0.556962025,1.091503268,1.534246575,2.529714286,0.073170732,0.015846539,-0.264794383,0,0.350364964,0.655172414,1.126112005,0.140401146,0.666666667,0,0.666666667,0,0.666666667,0.454545455,-0.2,0,0,0.930232558,0.0625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
180,0.453538625,1.546065314,-0.713334172,-0.56281407,-0.366545156,1.606106757,0.024020228,-1.370796378,0.083700441,0.450549451,0.058823529,-0.386784695,-1.436344877,0.556962025,1.091503268,1.534246575,2.529714286,0.073170732,0.015846539,-0.264794383,0,0.350364964,0.655172414,1.126112005,0.140401146,0.333333333,0,0.666666667,0,0.333333333,-0.454545455,-0.2,0,0,-0.23255814,0.025,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181,0.453538625,1.546065314,-0.984103381,-0.506532663,-0.448865237,2.087140357,0.061946903,-1.279887288,0.259911894,0.747252747,0.165206508,-0.386784695,-1.733749398,0.278481013,0.320261438,-0.242009132,3.921714286,0.024390244,0.035863219,0.593781344,0,0.689781022,0.655172414,0.921566551,0.140401146,0.333333333,0,0.666666667,0,0.666666667,-0.509090909,-0.2,0,0,-0.302325581,0.0175,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
182,0.258020724,1.804068657,-0.890141086,0.8,0.695408879,-0.897586197,0.003792668,-1.120796378,0.215859031,-0.703296703,0.032540676,-0.315193731,1.180814912,-0.670886076,-0.196078431,-0.667579909,0.226285714,0.12195122,0.022518766,0.088264794,0,0.087591241,-0.448275862,-0.964797085,0.140401146,0,0,0.333333333,0.02,0.333333333,0.636363636,3.3,0.333333333,0,0.348837209,0.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
183,0.744525877,1.154888852,0.338182808,-0.615075377,-0.480443486,0.985979104,0.051833123,-0.484432742,0.039647577,0.296703297,0.097622028,0.059981619,-0.935005826,0.962025316,0.967320261,1.744292237,-0.768,0.073170732,0.105921601,-0.008024072,0,0.638686131,0.551724138,0.626112005,0.140401146,0.666666667,0,0.666666667,0,0.666666667,-0.490909091,0,0,0,-0.279069767,0.05,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184,0.744525877,1.154888852,0.270042212,-0.582914573,-0.417536947,1.101890815,0.056890013,-0.916250924,0.215859031,-0.269230769,0.021276596,-0.085135201,-1.449090785,0.53164557,0.058823529,0.091324201,1.734285714,0.609756098,0.105921601,-0.100300903,0,0.645985401,0.448275862,-0.851160722,0.140401146,0.333333333,0,0.666666667,0,0.333333333,-0.090909091,1.3,0,0,-0.11627907,0.125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
185,0.744525877,1.154888852,0.262869518,-0.582914573,-0.417536947,1.101890815,0.056890013,-0.916250924,0.215859031,-0.269230769,0.021276596,-0.085135201,-1.449090785,0.53164557,0.058823529,0.091324201,1.734285714,0.609756098,0.105921601,-0.100300903,0,0.645985401,0.448275862,-0.851160722,0.140401146,0,0,0,0,0,-0.545454545,-0.2,0.333333333,0,-0.348837209,0.0025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
186,0.744525877,1.154888852,0.180383534,-0.502512563,-0.36262912,0.539719017,0.036662453,-0.938978197,0.039647577,0.357142857,0.050062578,-0.090939873,-0.391180416,0.734177215,0.405228758,0.684931507,-0.950285714,0.56097561,0.195996664,0.280842528,0,0.48540146,0.344827586,0.194293824,0.140401146,0.333333333,0,0.666666667,0.006666667,0.333333333,0.363636364,3.8,0,0,-0.11627907,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
187,0.744525877,1.154888852,0.151692757,-0.213065327,-0.069384663,0.203575056,0.024020228,-0.779887288,0.083700441,-0.203296703,0.02252816,-0.023218691,-0.085278622,0.746835443,0.209150327,0.164383562,-1.198857143,0.097560976,0.252710592,-0.020060181,0,0.397810219,0.103448276,-0.487524358,0.140401146,0.333333333,0,0.666666667,0,0.333333333,0.818181818,6.3,0,0,-0.11627907,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
188,0.744525877,1.154888852,0.108656591,-0.179296482,-0.100421333,0.464376405,0.024020228,-0.257160015,0.171806167,-0.263736264,0.020025031,0.288298747,-0.45066132,0.329113924,0.516339869,1.251141553,0.242857143,0.317073171,0.042535446,-0.16449348,0,0.233576642,0.448275862,0.171566551,0.140401146,0.333333333,0,0.666666667,0.013333333,0.333333333,0.545454545,1.8,0,0,0.581395349,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
189,0.744525877,1.154888852,-0.006106517,0.570854271,0.517187571,-0.341209985,0.018963338,-0.666250924,0.215859031,-0.82967033,0.021276596,0.297973202,0.71346495,-0.17721519,0.104575163,0.739726027,-0.138285714,-0.146341463,0.052543786,0.934804413,0,0.138686131,-0.172413793,-0.464797085,0.140401146,0.666666667,0,1,0.006666667,0.333333333,0.363636364,-0.2,0,0,0.813953488,0.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
190,0.744525877,1.154888852,-0.034797294,0.393567839,0.339216223,0.047094246,0.044247788,-0.779887288,0.039647577,-1.148351648,0.025031289,0.009674455,0.475541333,-0.17721519,-0.176470588,-0.264840183,0.955428571,-0.048780488,0.005838198,0.826479438,0,0.175182482,0,-0.373887995,0.426934097,0.666666667,0,0.666666667,0.013333333,0.333333333,0.545454545,3.3,0.333333333,0,0.23255814,0.375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
191,0.937175998,0.892628639,0.52065615,0.293467337,-0.344881977,0.864271808,0.029077118,-1.325341833,0.039647577,0.038461538,0.028785982,-0.367822764,-0.892519466,0.658227848,0.14379085,0.520547945,0.773142857,-0.268292683,0.039199333,0.156469408,0,0.576642336,0.275862069,0.421566551,0.140401146,0,0.333333333,0.333333333,0,0.333333333,-0.454545455,0.3,0,0.05,-0.302325581,0.025,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
